Time sep (s?), Charge (C)
1.994141, 4.152384e-11
2.125, 4.68066e-11
2.258789, 3.86422e-11
2.389648, 3.852188e-11
2.521484, 4.320455e-11
2.65332, 4.06833e-11
2.786133, 3.672091e-11
2.918945, 4.452539e-11
3.048828, -8.350796e-10
3.179688, -2.306603e-09
3.310547, -3.858807e-09
3.442383, -5.441175e-09
3.576172, -7.005116e-09
3.708008, -8.577291e-09
3.84082, -1.014909e-08
3.973633, -1.131718e-08
4.104492, -1.132103e-08
4.240234, -1.132166e-08
4.374023, -1.131901e-08
4.508789, -1.131141e-08
4.641602, -1.131475e-08
4.776367, -1.131933e-08
4.911133, -1.131827e-08
5.040039, -1.208981e-08
5.172852, -1.357126e-08
5.306641, -1.510302e-08
5.438477, -1.664602e-08
5.571289, -1.820957e-08
5.704102, -1.976472e-08
5.835938, -2.132396e-08
5.969727, -2.255855e-08
6.100586, -2.256501e-08
6.232422, -2.256032e-08
6.365234, -2.256133e-08
6.494141, -2.25628e-08
6.626953, -2.256457e-08
6.758789, -2.255424e-08
6.892578, -2.256312e-08
7.019531, -2.339713e-08
7.152344, -2.487007e-08
7.283203, -2.638195e-08
7.411133, -2.791455e-08
7.542969, -2.948448e-08
7.675781, -3.108631e-08
7.804688, -3.263686e-08
7.936523, -3.39293e-08
8.067383, -3.392739e-08
8.199219, -3.392693e-08
8.330078, -3.392551e-08
8.458984, -3.39285e-08
8.589844, -3.39244e-08
8.720703, -3.392572e-08
8.852539, -3.392342e-08
8.985352, -3.418109e-08
9.115234, -3.564967e-08
9.245117, -3.717291e-08
9.376953, -3.875001e-08
9.507813, -4.032755e-08
9.638672, -4.193722e-08
9.771484, -4.356002e-08
9.901367, -4.518422e-08
10.03223, -4.549352e-08
10.16406, -4.548489e-08
10.29395, -4.548974e-08
10.4248, -4.548853e-08
10.55469, -4.549319e-08
10.68652, -4.548501e-08
10.81934, -4.548826e-08
10.94629, -4.577931e-08
11.07715, -4.727807e-08
11.20703, -4.88207e-08
11.33887, -5.040798e-08
11.46777, -5.199928e-08
11.59961, -5.360582e-08
11.73145, -5.521085e-08
11.86328, -5.683966e-08
11.99121, -5.713012e-08
12.12207, -5.713376e-08
12.25391, -5.712692e-08
12.38281, -5.713304e-08
12.51562, -5.71316e-08
12.64648, -5.712912e-08
12.77832, -5.713397e-08
12.90625, -5.713247e-08
