Time sep (ms?), Charge (C)
0.0, -4.92e-10
2.002, -5.62e-10
4.004, -6.27e-10
6.006, -6.96e-10
8.008, -7.67e-10
10.01, -8.28e-10
12.012, -8.94e-10
14.014, -9.6e-10
16.016, -1.027e-09
18.018, -1.089e-09
20.02, -1.151e-09
22.022, -1.213e-09
24.024, -1.274e-09
26.026, -1.333e-09
28.028, -1.401e-09
30.03, -1.466e-09
32.032, -1.526e-09
34.034, -1.594e-09
36.036, -1.66e-09
38.038, -1.722e-09
40.04, -1.785e-09
42.042, -1.844e-09
44.044, -1.906e-09
46.046, -1.965e-09
48.048, -2.022e-09
50.05, -2.085e-09
52.052, -2.147e-09
54.054, -2.208e-09
56.056, -2.27e-09
58.058, -2.331e-09
60.06, -2.393e-09
62.062, -2.453e-09
64.064, -2.516e-09
66.066, -2.584e-09
68.068, -2.65e-09
70.07, -2.718e-09
72.072, -2.786e-09
74.074, -2.855e-09
76.076, -2.92e-09
78.078, -2.985e-09
80.08, -3.052e-09
82.082, -3.112e-09
84.084, -3.173e-09
86.086, -3.236e-09
88.088, -3.305e-09
90.09, -3.375e-09
92.092, -3.448e-09
94.094, -3.518e-09
96.096, -3.581e-09
98.098, -3.639e-09
100.1, -3.701e-09
102.1, -3.766e-09
104.1, -3.831e-09
106.11, -3.899e-09
108.11, -3.966e-09
110.11, -4.033e-09
112.11, -4.102e-09
114.11, -4.169e-09
116.12, -4.235e-09
118.12, -4.298e-09
120.12, -4.355e-09
122.12, -4.422e-09
124.12, -4.492e-09
126.13, -4.558e-09
128.13, -4.617e-09
130.13, -4.681e-09
132.13, -4.741e-09
134.13, -4.805e-09
136.14, -4.871e-09
138.14, -4.936e-09
140.14, -4.997e-09
142.14, -5.061e-09
144.14, -5.124e-09
146.15, -5.189e-09
148.15, -5.247e-09
150.15, -5.311e-09
152.15, -5.375e-09
154.15, -5.43e-09
156.16, -5.493e-09
158.16, -5.553e-09
160.16, -5.614e-09
162.16, -5.678e-09
164.16, -5.741e-09
166.17, -5.806e-09
