Time sep (s?), Charge (C)
1.984375, 3.60004e-11
2.113281, 9.826404e-12
2.244141, -2.463305e-11
2.373047, -5.332853e-11
2.504883, -7.722224e-11
2.636719, -1.008746e-10
2.767578, -1.298107e-10
2.899414, -1.424165e-10
3.030273, -7.2352e-09
3.161133, -1.173604e-07
3.290039, -2.278862e-07
3.421875, -3.418886e-07
3.552734, -4.582622e-07
3.68457, -5.749257e-07
3.814453, -6.915697e-07
3.944336, -8.096812e-07
4.076172, -8.491324e-07
4.207031, -8.491153e-07
4.336914, -8.491052e-07
4.46582, -8.490948e-07
4.597656, -8.491017e-07
4.728516, -8.490967e-07
4.856445, -8.491023e-07
4.986328, -8.522655e-07
5.115234, -9.592511e-07
5.246094, -1.072536e-06
5.37793, -1.187544e-06
5.509766, -1.303019e-06
5.640625, -1.419734e-06
5.771484, -1.537305e-06
5.902344, -1.653353e-06
6.029297, -1.697601e-06
6.162109, -1.697574e-06
6.291016, -1.697546e-06
6.422852, -1.69753e-06
6.552734, -1.697528e-06
6.68457, -1.69751e-06
6.8125, -1.69751e-06
6.944336, -1.697487e-06
7.076172, -1.799807e-06
7.207031, -1.911739e-06
7.335938, -2.023924e-06
7.535156, -2.192836e-06
7.666016, -2.308709e-06
7.794922, -2.42192e-06
7.925781, -2.533568e-06
8.054688, -2.534299e-06
8.186523, -2.534184e-06
8.318359, -2.534247e-06
8.450195, -2.534256e-06
8.581055, -2.534189e-06
8.712891, -2.534222e-06
8.844727, -2.534102e-06
8.977539, -2.55824e-06
9.106445, -2.664176e-06
9.237305, -2.77523e-06
9.368164, -2.888756e-06
9.499023, -3.002536e-06
9.631836, -3.118242e-06
9.764648, -3.234402e-06
9.893555, -3.348812e-06
10.02246, -3.366235e-06
10.15332, -3.366251e-06
10.28223, -3.366161e-06
10.41309, -3.366105e-06
10.54395, -3.366169e-06
10.6748, -3.366103e-06
10.80273, -3.366153e-06
10.93457, -3.381756e-06
11.06543, -3.489644e-06
11.19629, -3.601946e-06
11.3252, -3.714124e-06
11.45508, -3.828976e-06
11.58594, -3.94573e-06
11.71289, -4.058923e-06
11.84082, -4.172505e-06
11.9707, -4.207218e-06
12.10449, -4.207177e-06
12.23242, -4.207236e-06
12.36035, -4.207169e-06
12.49121, -4.207109e-06
12.62207, -4.207083e-06
12.75, -4.207076e-06
12.88184, -4.207099e-06
13.0127, -4.207035e-06
13.14355, -4.207022e-06
13.27246, -4.207002e-06
13.40332, -4.207036e-06
