Time sep (s?), Charge (C)
1.988281, 3.984284e-11
2.117188, 3.75613e-11
2.249023, 3.071763e-11
2.37793, 2.855648e-11
2.512695, 2.855655e-11
2.649414, 2.411407e-11
2.780273, 1.450886e-11
2.910156, 1.210743e-11
3.041016, -3.6888e-09
3.177734, -1.924561e-08
3.371094, -4.34781e-08
3.601563, -7.430349e-08
3.736328, -9.315079e-08
3.866211, -1.112183e-07
3.998047, -1.276081e-07
4.177734, -1.275992e-07
4.417969, -1.27597e-07
4.549805, -1.275973e-07
4.686523, -1.275978e-07
4.824219, -1.275935e-07
4.958984, -1.275953e-07
5.353516, -1.675792e-07
5.5, -1.878401e-07
5.633789, -2.06643e-07
5.761719, -2.246143e-07
5.891602, -2.431665e-07
6.022461, -2.55969e-07
6.151367, -2.559699e-07
6.28418, -2.559681e-07
6.415039, -2.559638e-07
6.546875, -2.559591e-07
6.683594, -2.559556e-07
7.019531, -2.56781e-07
7.350586, -2.970349e-07
7.483398, -3.16288e-07
7.615234, -3.353738e-07
7.810547, -3.633793e-07
8.02832, -3.900509e-07
8.163086, -3.900452e-07
8.544922, -3.900412e-07
8.676758, -3.90038e-07
8.808594, -3.900311e-07
8.939453, -3.90028e-07
9.166992, -4.075091e-07
9.304688, -4.261881e-07
9.439453, -4.454411e-07
9.575195, -4.653998e-07
9.845703, -5.054163e-07
9.983398, -5.270555e-07
10.12207, -5.279621e-07
10.39746, -5.279536e-07
10.5293, -5.279585e-07
10.66016, -5.279539e-07
10.78906, -5.279459e-07
10.9209, -5.279495e-07
11.10156, -5.399027e-07
11.33105, -5.701642e-07
11.46582, -5.89422e-07
11.60059, -6.086298e-07
11.73828, -6.292159e-07
11.87695, -6.505801e-07
12.47656, -6.640086e-07
12.60645, -6.640066e-07
12.73926, -6.640067e-07
12.87012, -6.640013e-07
13.00195, -6.640007e-07
13.13379, -6.639918e-07
13.26367, -6.639884e-07
