Time sep (s?), Charge (C)
2.339844, 4.33246e-11
2.478516, 3.191832e-11
2.741211, 2.759606e-11
3.161133, 7.185121e-12
3.745117, -5.555288e-08
4.092773, -1.174146e-07
4.22168, -1.417103e-07
4.351563, -1.657703e-07
4.487305, -1.699899e-07
4.814453, -1.699891e-07
5.092773, -1.699801e-07
5.238281, -1.699858e-07
5.375977, -1.699828e-07
5.512695, -1.841494e-07
5.841797, -2.396102e-07
7.019531, -3.422641e-07
8.412109, -3.422514e-07
8.641602, -3.422531e-07
8.776367, -3.422508e-07
8.923828, -3.422532e-07
9.055664, -3.422514e-07
9.303711, -3.482932e-07
9.651367, -4.044597e-07
9.988281, -4.639211e-07
10.18066, -4.986877e-07
10.31152, -5.104276e-07
10.44824, -5.104182e-07
11.00195, -5.104062e-07
11.70605, -5.738022e-07
12.0332, -6.297544e-07
12.16504, -6.540238e-07
12.30176, -6.752613e-07
12.5791, -6.752497e-07
12.72168, -6.752378e-07
13.08008, -6.752333e-07
13.20996, -6.752211e-07
13.34082, -6.771409e-07
13.47266, -6.968663e-07
13.60254, -7.185932e-07
13.74121, -7.42663e-07
14.06641, -8.010989e-07
14.19922, -8.263423e-07
14.62598, -8.44818e-07
15.04395, -8.448009e-07
