Time sep (s?), Charge (C)
1.995117, 4.0203e-11
2.12793, 4.224422e-11
2.261719, 3.756132e-11
2.392578, 4.008304e-11
2.526367, 3.62408e-11
2.661133, 3.768152e-11
2.794922, 3.696103e-11
2.930664, 3.636078e-11
3.0625, -3.14952e-10
3.194336, -1.372367e-09
3.326172, -2.470019e-09
3.458008, -3.697202e-09
3.588867, -4.942307e-09
3.719727, -6.186025e-09
3.852539, -7.440273e-09
3.984375, -8.625544e-09
4.114258, -8.640678e-09
4.245117, -8.633486e-09
4.380859, -8.63312e-09
4.515625, -8.638161e-09
4.652344, -8.637561e-09
4.785156, -8.638503e-09
4.917969, -8.640662e-09
5.050781, -9.123979e-09
5.186523, -1.024465e-08
5.318359, -1.139783e-08
5.449219, -1.259245e-08
5.583008, -1.386823e-08
5.71875, -1.510035e-08
5.854492, -1.641796e-08
6.080078, -1.741147e-08
6.211914, -1.741605e-08
6.341797, -1.741005e-08
6.473633, -1.74112e-08
6.605469, -1.741031e-08
6.772461, -1.741527e-08
6.90625, -1.741274e-08
7.061523, -1.799555e-08
7.194336, -1.913915e-08
7.327148, -2.040059e-08
7.459961, -2.164613e-08
7.594727, -2.296235e-08
7.730469, -2.43098e-08
7.867188, -2.573233e-08
8.00293, -2.661095e-08
8.133789, -2.661674e-08
8.265625, -2.661748e-08
8.397461, -2.661324e-08
8.530273, -2.661292e-08
8.663086, -2.661699e-08
8.796875, -2.661725e-08
9.023438, -2.708035e-08
9.157227, -2.828267e-08
9.287109, -2.949184e-08
9.416992, -3.076437e-08
9.582031, -3.240255e-08
9.71875, -3.376421e-08
9.852539, -3.519192e-08
9.983398, -3.602417e-08
10.11133, -3.602442e-08
10.24512, -3.602311e-08
10.37988, -3.602177e-08
10.5166, -3.602167e-08
10.65234, -3.602159e-08
10.78906, -3.602347e-08
10.9248, -3.602134e-08
11.05566, -3.635081e-08
11.18652, -3.745821e-08
11.31934, -3.869329e-08
11.45703, -3.995433e-08
11.59277, -4.129994e-08
11.73047, -4.264357e-08
11.91113, -4.446015e-08
12.04004, -4.515231e-08
12.16895, -4.514945e-08
12.30078, -4.515618e-08
12.43359, -4.515124e-08
12.56445, -4.515171e-08
12.69629, -4.515662e-08
12.84277, -4.515539e-08
12.97461, -4.515076e-08
13.10645, -4.51531e-08
13.27539, -4.514856e-08
