Time sep (s?), Charge (C)
2.017578, 4.032284e-11
2.147461, 3.876221e-11
2.280273, 3.960247e-11
2.412109, 4.236404e-11
2.544922, 4.236421e-11
2.746094, 4.152351e-11
2.952148, 3.57603e-11
3.144531, -3.476758e-09
3.341797, -8.263767e-09
3.521484, -1.287442e-08
3.65332, -1.621031e-08
3.786133, -1.965622e-08
3.916992, -2.303943e-08
4.046875, -2.429033e-08
4.192383, -2.429027e-08
4.329102, -2.42905e-08
4.461914, -2.428974e-08
4.592773, -2.428349e-08
4.726563, -2.428948e-08
4.865234, -2.428338e-08
4.998047, -2.518742e-08
5.130859, -2.844766e-08
5.262695, -3.181372e-08
5.394531, -3.52307e-08
5.529297, -3.870615e-08
5.658203, -4.211836e-08
6.025391, -4.91912e-08
6.15625, -4.919594e-08
6.366211, -4.918972e-08
6.499023, -4.91903e-08
6.632813, -4.919337e-08
6.803711, -4.918751e-08
6.94043, -4.918743e-08
7.071289, -4.919247e-08
7.202148, -5.150305e-08
7.337891, -5.49129e-08
7.47168, -5.831457e-08
7.603516, -6.180311e-08
7.736328, -6.531104e-08
7.869141, -6.880981e-08
8.0, -7.231084e-08
8.129883, -7.426645e-08
8.260742, -7.42714e-08
8.392578, -7.425793e-08
8.525391, -7.42682e-08
8.65625, -7.426631e-08
8.793945, -7.426452e-08
8.925781, -7.426357e-08
9.057617, -7.426149e-08
9.209961, -7.675039e-08
9.34375, -8.005637e-08
9.487305, -8.370332e-08
9.655273, -8.79821e-08
9.787109, -9.141735e-08
9.918945, -9.485336e-08
10.05176, -9.832827e-08
10.18164, -9.8808e-08
10.31348, -9.880726e-08
10.44922, -9.880483e-08
10.58301, -9.880084e-08
10.71582, -9.880821e-08
10.84668, -9.879668e-08
10.97949, -9.880244e-08
11.10937, -9.898329e-08
11.24219, -1.020773e-07
11.37598, -1.053298e-07
11.51367, -1.087512e-07
11.64355, -1.120235e-07
11.77539, -1.153745e-07
11.90625, -1.187117e-07
12.42188, -1.228878e-07
12.61328, -1.228818e-07
12.85742, -1.228779e-07
12.99121, -1.2288e-07
13.16113, -1.228846e-07
13.29199, -1.228801e-07
13.42383, -1.228857e-07
