Burst starts (s), Burst ends(A)
1625818041.6796365, 1625818043.6958406
1625818043.740513, 1625818045.7530165
1625818045.7921846, 1625818047.8053184
1625818047.8772194, 1625818049.8967175
1625818049.9743104, 1625818051.9879425
