Time sep (s?), Charge (C)
1.998047, 4.66865e-11
2.130859, 3.179844e-11
2.262695, 2.375365e-11
2.393555, 1.823085e-11
2.609375, 8.625489e-12
2.745117, 3.702864e-12
3.066406, -8.186249e-09
3.294922, -4.817426e-08
3.428711, -7.381995e-08
3.5625, -9.97648e-08
3.813477, -1.490572e-07
4.15918, -1.842117e-07
4.288086, -1.842101e-07
4.418945, -1.842128e-07
4.548828, -1.842069e-07
4.679688, -1.842044e-07
4.928711, -1.842066e-07
5.067383, -1.842132e-07
5.307617, -2.048144e-07
5.44043, -2.280548e-07
5.574219, -2.536387e-07
5.900391, -3.146522e-07
6.132813, -3.596407e-07
6.262695, -3.619969e-07
6.392578, -3.619874e-07
6.523438, -3.619858e-07
6.654297, -3.619826e-07
6.782227, -3.619791e-07
6.914063, -3.619799e-07
7.043945, -3.619788e-07
7.174805, -3.619736e-07
7.307617, -3.765527e-07
7.537109, -4.148372e-07
7.719727, -4.484053e-07
7.858398, -4.750209e-07
8.181641, -5.351866e-07
8.317383, -5.361977e-07
8.487305, -5.361898e-07
8.628906, -5.36185e-07
8.768555, -5.361824e-07
8.907227, -5.361743e-07
9.043945, -5.361724e-07
9.175781, -5.361767e-07
9.306641, -5.546228e-07
9.438477, -5.769425e-07
9.569336, -6.003862e-07
9.698242, -6.238624e-07
9.831055, -6.493132e-07
9.989258, -6.805399e-07
10.13672, -7.092315e-07
10.27148, -7.124189e-07
10.59766, -7.124025e-07
10.92285, -7.123978e-07
11.15332, -7.123911e-07
11.2832, -7.277683e-07
11.41309, -7.503884e-07
11.54395, -7.744201e-07
11.67188, -7.988743e-07
11.80762, -8.255552e-07
11.94531, -8.527469e-07
12.0791, -8.795384e-07
12.21582, -8.929192e-07
12.35254, -8.929081e-07
12.49023, -8.929035e-07
12.62793, -8.928926e-07
12.8584, -8.928902e-07
13.08984, -8.928803e-07
13.21973, -8.928729e-07
13.35156, -8.928807e-07
