Burst starts (s), Burst ends(A)
1625801613.8070874, 1625801615.8225155
1625801615.8828413, 1625801617.9448357
1625801617.9726992, 1625801620.0033822
1625801620.0656803, 1625801622.0658646
1625801622.127963, 1625801624.1382525
