Time sep (s?), Charge (C)
1.973633, 3.732122e-11
2.301758, 4.164379e-11
2.591797, 4.45253e-11
2.891602, 3.768162e-11
3.025391, -3.423816e-11
3.157227, -4.404193e-10
3.293945, -8.92347e-10
3.433594, -1.40563e-09
3.583008, -1.935718e-09
3.788086, -2.655633e-09
3.921875, -3.177091e-09
4.049805, -3.343732e-09
4.27832, -3.343256e-09
4.418945, -3.34458e-09
4.621094, -3.345063e-09
4.761719, -3.341205e-09
4.897461, -3.341685e-09
5.02832, -3.389717e-09
5.350586, -4.365001e-09
5.486328, -4.845998e-09
5.727539, -5.717105e-09
5.859375, -6.20911e-09
5.992188, -6.699685e-09
6.123047, -6.695137e-09
6.422852, -6.701249e-09
6.745117, -6.693701e-09
6.879883, -6.699583e-09
7.199219, -7.072403e-09
7.334961, -7.534787e-09
7.755859, -9.020204e-09
7.882813, -9.500963e-09
8.014648, -9.978925e-09
8.339844, -1.00571e-08
8.552734, -1.005592e-08
8.69043, -1.00582e-08
8.821289, -1.00541e-08
8.953125, -1.005335e-08
9.082031, -1.006332e-08
9.213867, -1.044937e-08
9.345703, -1.092601e-08
9.476563, -1.140901e-08
9.607422, -1.18934e-08
9.742188, -1.239067e-08
9.875977, -1.290202e-08
10.2002, -1.360574e-08
10.86328, -1.360818e-08
10.99609, -1.360497e-08
11.125, -1.360596e-08
11.25586, -1.360156e-08
11.3877, -1.360816e-08
11.51758, -1.360121e-08
11.6543, -1.393573e-08
12.07129, -1.539995e-08
12.21875, -1.596324e-08
12.3584, -1.64918e-08
12.68457, -1.714418e-08
12.87402, -1.714344e-08
13.00391, -1.714363e-08
13.13379, -1.714487e-08
13.26563, -1.714309e-08
13.39551, -1.714404e-08
