Burst starts (s), Burst ends(A)
1625632898.909454, 1625632900.9465175
1625632901.012987, 1625632903.0481753
1625632903.112448, 1625632905.1213486
1625632905.149325, 1625632907.1576848
1625632907.181468, 1625632909.1942043
