Time sep (s?), Charge (C)
1.986328, 4.440507e-11
2.116211, 4.32046e-11
2.24707, 4.704667e-11
2.37793, 3.828179e-11
2.510742, 3.816151e-11
2.643555, 3.888203e-11
2.775391, 4.056315e-11
2.905273, 4.344465e-11
3.039063, -9.293284e-10
3.171875, -2.940923e-09
3.304688, -5.087116e-09
3.435547, -7.254518e-09
3.56543, -9.392186e-09
3.697266, -1.158473e-08
3.832031, -1.390044e-08
3.96582, -1.57716e-08
4.09668, -1.576542e-08
4.228516, -1.576671e-08
4.363281, -1.576587e-08
4.496094, -1.577136e-08
4.629883, -1.576143e-08
4.764648, -1.576381e-08
4.894531, -1.576633e-08
5.022461, -1.65774e-08
5.151367, -1.84964e-08
5.279297, -2.053028e-08
5.408203, -2.266352e-08
5.541016, -2.480368e-08
5.671875, -2.70203e-08
5.804688, -2.923356e-08
5.933594, -3.140062e-08
6.06543, -3.143365e-08
6.194336, -3.144148e-08
6.325195, -3.143872e-08
6.454102, -3.143365e-08
6.585938, -3.144246e-08
6.716797, -3.14359e-08
6.849609, -3.143727e-08
6.978516, -3.205063e-08
7.112305, -3.411179e-08
7.245117, -3.627203e-08
7.376953, -3.844144e-08
7.509766, -4.066173e-08
7.645508, -4.299658e-08
7.77832, -4.525101e-08
7.907227, -4.741625e-08
8.037109, -4.743568e-08
8.169922, -4.743055e-08
8.301758, -4.743384e-08
8.432617, -4.743815e-08
8.56543, -4.742768e-08
8.700195, -4.742732e-08
8.833984, -4.743378e-08
8.964844, -4.84991e-08
9.095703, -5.065397e-08
9.228516, -5.284161e-08
9.361328, -5.504579e-08
9.492188, -5.729369e-08
9.624023, -5.95777e-08
9.756836, -6.188528e-08
9.886719, -6.373415e-08
10.01855, -6.373477e-08
10.14648, -6.373494e-08
10.27832, -6.372968e-08
10.40918, -6.372947e-08
10.54102, -6.373543e-08
10.6748, -6.372736e-08
10.80762, -6.372875e-08
10.93945, -6.517184e-08
11.07129, -6.732783e-08
11.20313, -6.955325e-08
11.33398, -7.178274e-08
11.4668, -7.40423e-08
11.60059, -7.63925e-08
11.73145, -7.868594e-08
11.86426, -8.008845e-08
11.99512, -8.008948e-08
12.12695, -8.009335e-08
12.25879, -8.008304e-08
12.39062, -8.008896e-08
12.52148, -8.00831e-08
12.65332, -8.008578e-08
12.78613, -8.008813e-08
12.9209, -8.00926e-08
13.05566, -8.00859e-08
13.18848, -8.008492e-08
13.32129, -8.00872e-08
13.45312, -8.008355e-08
13.58594, -8.008321e-08
