Time sep (s?), Charge (C)
1.980469, 3.191844e-11
2.112305, 8.745678e-12
2.243164, -3.183668e-11
2.375, -6.125334e-11
2.507813, -8.670669e-11
2.639648, -1.146816e-10
2.771484, -1.348532e-10
2.90332, -1.657097e-10
3.035156, -6.852066e-08
3.164063, -1.917944e-07
3.295898, -3.190658e-07
3.426758, -4.484752e-07
3.557617, -5.784213e-07
3.689453, -7.097771e-07
3.821289, -8.392597e-07
3.952148, -9.456821e-07
4.084961, -9.456513e-07
4.216797, -9.456451e-07
4.347656, -9.456344e-07
4.477539, -9.456288e-07
4.609375, -9.456231e-07
4.740234, -9.456311e-07
4.87207, -9.456256e-07
5.00293, -1.024473e-06
5.134766, -1.147404e-06
5.264648, -1.273743e-06
5.396484, -1.401022e-06
5.527344, -1.528114e-06
5.65625, -1.653777e-06
5.786133, -1.782602e-06
5.916016, -1.880644e-06
6.047852, -1.880603e-06
6.180664, -1.880592e-06
6.311523, -1.880563e-06
6.444336, -1.880555e-06
6.576172, -1.88054e-06
6.710938, -1.880532e-06
6.84375, -1.880516e-06
6.976563, -1.923537e-06
7.108398, -2.04665e-06
7.304688, -2.231257e-06
7.435547, -2.360187e-06
7.568359, -2.489552e-06
7.698242, -2.617713e-06
7.830078, -2.747105e-06
7.963867, -2.816763e-06
8.095703, -2.816774e-06
8.226563, -2.816668e-06
8.359375, -2.816645e-06
8.491211, -2.816695e-06
8.62207, -2.816605e-06
8.753906, -2.816657e-06
8.885742, -2.816607e-06
9.016602, -2.88159e-06
9.148438, -3.006846e-06
9.280273, -3.136235e-06
9.411133, -3.265016e-06
9.543945, -3.395551e-06
9.674805, -3.525017e-06
9.806641, -3.655595e-06
9.942383, -3.762993e-06
10.07227, -3.762912e-06
10.20117, -3.762884e-06
10.33301, -3.762844e-06
10.46582, -3.762839e-06
10.59668, -3.762729e-06
10.72656, -3.762816e-06
10.85742, -3.762716e-06
10.98926, -3.806201e-06
11.12012, -3.932929e-06
11.25, -4.060496e-06
11.38184, -4.19025e-06
11.5127, -4.319495e-06
11.64063, -4.447076e-06
11.77148, -4.579331e-06
11.90234, -4.710997e-06
12.03027, -4.716324e-06
12.16016, -4.716254e-06
12.29102, -4.716256e-06
12.42285, -4.716195e-06
12.55469, -4.716164e-06
12.68359, -4.716107e-06
12.81543, -4.716165e-06
12.94336, -4.716149e-06
13.0752, -4.716114e-06
13.20605, -4.716089e-06
13.33789, -4.716077e-06
13.46875, -4.716109e-06
13.60059, -4.716015e-06
