Burst starts (s), Burst ends(A)
1625633069.7603183, 1625633071.7919025
1625633071.7969382, 1625633073.829081
1625633073.858665, 1625633075.888369
1625633075.9027052, 1625633077.933863
1625633077.976106, 1625633080.0128787
