Wavelength(nm), SC photons / PD photons
947.0, 2923.6702368237616
948.0, 2942.0747437715413
949.0, 2932.2454181309577
950.0, 2960.327661776442
951.0, 2980.472687533071
953.0, 3003.269135458194
954.0, 3022.448472316536
955.0, 3039.557478128398
956.0, 3058.615075678636
957.0, 3074.1943078143786
958.0, 3076.6614471830844
959.0, 3094.4412534404214
960.0, 3103.0445507493064
961.0, 3134.6392112221984
962.0, 3155.3648292087287
963.0, 3170.991588175218
964.0, 3180.890733747137
965.0, 3199.087756881355
966.0, 3203.523441360892
967.0, 3223.104196665018
968.0, 3233.8405398536925
969.0, 3263.1758319891783
970.0, 3261.816072831254
971.0, 3300.7382996032766
972.0, 3310.512729311821
974.0, 3329.961636575769
975.0, 3381.129303616337
976.0, 3420.762090597454
977.0, 3437.7614433863173
978.0, 3449.677060558289
979.0, 3449.33323573592
980.0, 3478.5392417920402
981.0, 3546.1178549303986
982.0, 3553.88839590108
983.0, 3566.315902424481
984.0, 3572.529319254631
985.0, 3620.5475510538267
986.0, 3673.974863275661
987.0, 3702.2707454599044
988.0, 3704.399511884182
989.0, 3728.1489122502535
990.0, 3749.612427802388
991.0, 3854.1920783045907
992.0, 3860.877996053174
993.0, 3887.735043644632
994.0, 3870.15761770976
995.0, 3866.518696074317
996.0, 3944.450169669045
997.0, 3937.449446475363
998.0, 3926.3826034786653
1000.0, 3982.4148215866107
1001.0, 3992.1036295183003
1002.0, 3992.016658868698
1003.0, 3993.07101016295
1004.0, 3986.1277831050647
1005.0, 4025.700098887542
1006.0, 4042.980540531542
1007.0, 4028.938025975005
1008.0, 4026.6854535551292
1009.0, 4036.734276559895
1010.0, 4115.198156276417
1012.0, 4079.88668702637
1013.0, 4075.3027879756537
1014.0, 4062.3225590616375
1015.0, 4097.1469599650745
1016.0, 4071.7157984691466
1017.0, 4064.8623117427564
1018.0, 4065.553045422694
1019.0, 4043.8471426751325
1020.0, 4086.174701384921
1021.0, 4071.139153260938
1022.0, 4061.895554976174
1023.0, 4040.0252412145783
1024.0, 4044.725530268976
1025.0, 4090.449607762118
1026.0, 4111.228425937507
1027.0, 4091.1782147551785
1028.0, 4081.906687999868
1029.0, 4112.253475968943
1030.0, 4151.312727971146
1031.0, 4141.300235113671
1032.0, 4155.0360184567735
1033.0, 4172.172772694754
1034.0, 4191.949127923753
1035.0, 4232.887918288182
1036.0, 4226.926740939064
1037.0, 4249.213878692485
1038.0, 4252.953874477484
1039.0, 4277.906353107408
1040.0, 4391.014745518027
1041.0, 4383.639677107301
1042.0, 4372.3994419762685
1043.0, 4394.454905390829
1044.0, 4369.732274210035
1045.0, 4447.839178321915
1046.0, 4459.437558709329
1047.0, 4429.59060457276
1048.0, 4418.777723240734
1049.0, 4400.181433946264
