Time sep (s?), Charge (C)
1.987305, 4.152361e-11
2.115234, 4.428494e-11
2.246094, 3.900215e-11
2.376953, 4.440517e-11
2.508789, 3.924221e-11
2.639648, 4.464512e-11
2.771484, 4.044292e-11
2.904297, 3.347888e-11
3.035156, -7.664001e-10
3.167969, -3.064353e-09
3.298828, -5.49822e-09
3.429688, -8.028354e-09
3.561523, -1.054975e-08
3.691406, -1.310479e-08
3.823242, -1.571997e-08
3.956055, -1.834973e-08
4.085938, -1.839682e-08
4.216797, -1.840427e-08
4.34668, -1.8399e-08
4.476563, -1.840219e-08
4.605469, -1.840326e-08
4.735352, -1.840278e-08
4.866211, -1.840197e-08
4.998047, -1.87727e-08
5.125977, -2.104824e-08
5.256836, -2.346148e-08
5.386719, -2.600527e-08
5.518555, -2.860557e-08
5.646484, -3.121845e-08
5.777344, -3.386221e-08
5.90918, -3.651727e-08
6.039063, -3.720672e-08
6.169922, -3.720416e-08
6.300781, -3.72012e-08
6.432617, -3.720687e-08
6.564453, -3.72026e-08
6.696289, -3.720381e-08
6.829102, -3.719624e-08
6.960938, -3.736409e-08
7.088867, -3.962638e-08
7.220703, -4.211343e-08
7.352539, -4.466775e-08
7.485352, -4.724389e-08
7.613281, -4.980667e-08
7.745117, -5.246372e-08
7.878906, -5.509428e-08
8.006836, -5.588951e-08
8.137695, -5.589129e-08
8.269531, -5.589548e-08
8.399414, -5.589325e-08
8.53125, -5.589247e-08
8.661133, -5.58957e-08
8.791992, -5.589085e-08
8.922852, -5.593514e-08
9.054688, -5.816172e-08
9.185547, -6.053619e-08
9.317383, -6.30386e-08
9.450195, -6.556223e-08
9.579102, -6.808637e-08
9.711914, -7.07003e-08
9.844727, -7.335457e-08
9.972656, -7.42131e-08
10.10156, -7.421758e-08
10.2334, -7.421245e-08
10.36523, -7.421245e-08
10.49609, -7.422017e-08
10.62793, -7.421065e-08
10.75879, -7.421526e-08
10.88965, -7.436108e-08
11.02148, -7.658332e-08
11.15234, -7.893352e-08
11.2832, -8.137263e-08
11.41406, -8.391211e-08
11.54395, -8.641835e-08
11.67969, -8.901237e-08
11.81055, -9.156294e-08
11.94043, -9.222789e-08
12.07031, -9.223506e-08
12.20117, -9.223073e-08
12.33301, -9.223393e-08
12.52832, -9.223539e-08
12.66016, -9.222339e-08
12.79297, -9.223091e-08
12.92383, -9.223148e-08
13.05273, -9.22247e-08
13.18457, -9.223324e-08
