Time sep (ms?), Current (A)
0.0, -2.819e-08
2.002, -2.653e-08
4.004, -2.521e-08
6.006, -2.976e-08
8.008, -3.074e-08
10.01, -2.81e-08
12.012, -2.482e-08
14.014, -2.525e-08
16.016, -2.643e-08
18.018, -2.585e-08
20.02, -3.095e-08
22.022, -2.645e-08
24.024, -2.698e-08
26.026, -2.847e-08
28.028, -3.01e-08
30.03, -2.836e-08
32.032, -2.866e-08
34.034, -2.727e-08
36.036, -2.817e-08
38.038, -3.14e-08
40.04, -2.543e-08
42.042, -2.692e-08
44.044, -2.611e-08
46.046, -2.743e-08
48.048, -2.685e-08
50.05, -2.618e-08
52.052, -2.532e-08
54.054, -2.532e-08
56.056, -2.295e-08
58.058, -2.712e-08
60.06, -2.384e-08
62.062, -2.536e-08
64.064, -2.669e-08
66.066, -2.371e-08
68.068, -2.706e-08
70.07, -2.892e-08
72.072, -2.497e-08
74.074, -2.845e-08
76.076, -2.422e-08
78.078, -2.62e-08
80.08, -2.644e-08
82.082, -3.006e-08
84.084, -3.128e-08
86.086, -2.972e-08
88.088, -2.906e-08
90.09, -2.658e-08
92.092, -2.678e-08
94.094, -2.919e-08
96.096, -2.702e-08
98.098, -2.801e-08
100.1, -2.716e-08
102.1, -2.847e-08
104.1, -3.181e-08
106.11, -3.141e-08
108.11, -2.903e-08
110.11, -3.078e-08
112.11, -3.097e-08
114.11, -3.105e-08
116.12, -2.829e-08
118.12, -3.144e-08
120.12, -3.141e-08
122.12, -2.909e-08
124.12, -3.038e-08
126.13, -3.33e-08
128.13, -2.785e-08
130.13, -3.015e-08
132.13, -2.949e-08
134.13, -2.779e-08
136.14, -2.368e-08
138.14, -2.607e-08
140.14, -2.604e-08
142.14, -2.7e-08
144.14, -2.644e-08
146.15, -2.467e-08
148.15, -2.704e-08
150.15, -2.713e-08
152.15, -2.547e-08
154.15, -3.258e-08
156.16, -2.778e-08
158.16, -2.864e-08
160.16, -2.919e-08
162.16, -3.265e-08
164.16, -2.942e-08
166.17, -3.056e-08
168.17, -2.895e-08
170.17, -2.857e-08
172.17, -2.97e-08
174.17, -2.987e-08
176.18, -2.764e-08
178.18, -2.901e-08
180.18, -2.975e-08
182.18, -3.06e-08
184.18, -2.974e-08
186.19, -3.056e-08
188.19, -3.053e-08
190.19, -3.331e-08
192.19, -2.951e-08
194.19, -2.698e-08
196.2, -2.82e-08
198.2, -2.925e-08
200.2, -3.434e-08
202.2, -3.103e-08
204.2, -2.822e-08
206.21, -2.853e-08
208.21, -2.754e-08
210.21, -3.096e-08
212.21, -2.793e-08
214.21, -2.856e-08
216.22, -3.341e-08
218.22, -3.139e-08
220.22, -2.791e-08
222.22, -2.94e-08
224.22, -3.228e-08
226.23, -3.056e-08
228.23, -2.805e-08
230.23, -2.883e-08
232.23, -2.662e-08
234.23, -2.782e-08
236.24, -2.971e-08
238.24, -2.73e-08
240.24, -2.619e-08
242.24, -2.822e-08
244.24, -2.421e-08
246.25, -2.137e-08
248.25, -2.659e-08
250.25, -2.59e-08
252.25, -2.497e-08
254.25, -2.563e-08
256.26, -2.833e-08
258.26, -2.612e-08
260.26, -2.805e-08
262.26, -2.15e-08
264.26, -2.803e-08
266.27, -2.805e-08
268.27, -3.078e-08
270.27, -3.178e-08
272.27, -3.012e-08
274.27, -2.794e-08
276.28, -2.714e-08
278.28, -2.999e-08
280.28, -2.999e-08
282.28, -3.215e-08
284.28, -3.299e-08
286.29, -2.756e-08
288.29, -3.35e-08
290.29, -2.852e-08
292.29, -3.068e-08
294.29, -2.848e-08
296.3, -2.848e-08
298.3, -3.039e-08
300.3, -3.223e-08
302.3, -2.799e-08
304.3, -3.218e-08
306.31, -2.819e-08
308.31, -2.644e-08
310.31, -3.029e-08
312.31, -2.733e-08
314.31, -2.703e-08
316.32, -2.695e-08
318.32, -3.113e-08
320.32, -2.621e-08
322.32, -2.984e-08
324.32, -2.657e-08
326.33, -2.803e-08
328.33, -2.998e-08
330.33, -2.814e-08
332.33, -2.713e-08
334.33, -2.807e-08
336.34, -2.39e-08
338.34, -2.904e-08
340.34, -2.784e-08
342.34, -2.976e-08
344.34, -2.808e-08
346.35, -3.059e-08
348.35, -3.191e-08
350.35, -2.681e-08
352.35, -3.16e-08
354.35, -2.723e-08
356.36, -2.9e-08
358.36, -3.059e-08
360.36, -2.858e-08
362.36, -2.786e-08
364.36, -2.936e-08
366.37, -2.657e-08
368.37, -2.574e-08
370.37, -2.45e-08
372.37, -2.791e-08
374.37, -2.795e-08
376.38, -2.655e-08
378.38, -2.876e-08
380.38, -3.278e-08
382.38, -3.322e-08
384.38, -3.018e-08
386.39, -2.741e-08
388.39, -2.711e-08
390.39, -2.821e-08
392.39, -2.766e-08
394.39, -2.626e-08
396.4, -3.19e-08
398.4, -3.058e-08
400.4, -3.388e-08
402.4, -3.059e-08
404.4, -3.062e-08
406.41, -2.819e-08
408.41, -3.058e-08
410.41, -3.403e-08
412.41, -3.064e-08
414.41, -3.067e-08
416.42, -2.953e-08
418.42, -2.983e-08
420.42, -2.987e-08
422.42, -3.191e-08
424.42, -3.246e-08
426.43, -3.011e-08
428.43, -3.138e-08
430.43, -3.119e-08
432.43, -3.322e-08
434.43, -2.874e-08
436.44, -3.25e-08
438.44, -3.361e-08
440.44, -3.058e-08
442.44, -3.086e-08
444.44, -3.142e-08
446.45, -3.163e-08
448.45, -2.981e-08
450.45, -2.876e-08
452.45, -3.067e-08
454.45, -2.934e-08
456.46, -3.034e-08
458.46, -2.977e-08
460.46, -2.84e-08
462.46, -3.151e-08
464.46, -2.967e-08
466.47, -3.015e-08
468.47, -2.87e-08
470.47, -2.849e-08
472.47, -2.919e-08
474.47, -3.032e-08
476.48, -2.705e-08
478.48, -2.969e-08
480.48, -3.096e-08
482.48, -2.613e-08
484.48, -2.853e-08
486.49, -2.754e-08
488.49, -2.945e-08
490.49, -3.098e-08
492.49, -3.064e-08
494.49, -3.02e-08
496.5, -2.72e-08
498.5, -2.887e-08
500.5, -3.293e-08
502.5, -3.23e-08
504.5, -3.312e-08
506.51, -3.19e-08
508.51, -3.237e-08
510.51, -3.144e-08
512.51, -3.24e-08
514.51, -3.393e-08
516.52, -3.23e-08
518.52, -3.511e-08
520.52, -3.165e-08
522.52, -2.971e-08
524.52, -3.19e-08
526.53, -3.237e-08
528.53, -3.137e-08
530.53, -3.468e-08
532.53, -3.42e-08
534.53, -3.384e-08
536.54, -3.089e-08
538.54, -3.146e-08
540.54, -2.936e-08
542.54, -3.042e-08
544.54, -3.289e-08
546.55, -3.424e-08
548.55, -3.337e-08
550.55, -3.087e-08
552.55, -3.171e-08
554.55, -3.27e-08
556.56, -2.988e-08
558.56, -3.128e-08
560.56, -2.943e-08
562.56, -2.895e-08
