Time sep (s?), Charge (C)
1.991211, 3.924228e-11
2.12207, 3.564023e-11
2.25, 3.73213e-11
2.381836, 4.116322e-11
2.512695, 4.008279e-11
2.644531, 3.564014e-11
2.772461, 3.588051e-11
2.904297, 3.81615e-11
3.03418, -1.141728e-09
3.166016, -3.193547e-09
3.298828, -5.366722e-09
3.429688, -7.573809e-09
3.5625, -9.787938e-09
3.691406, -1.198107e-08
3.821289, -1.418915e-08
3.953125, -1.59865e-08
4.083984, -1.598431e-08
4.211914, -1.597819e-08
4.34375, -1.598658e-08
4.475586, -1.59828e-08
4.606445, -1.59814e-08
4.737305, -1.59789e-08
4.867188, -1.598404e-08
4.999023, -1.705163e-08
5.130859, -1.913073e-08
5.262695, -2.128695e-08
5.391602, -2.347316e-08
5.523438, -2.570265e-08
5.655273, -2.789834e-08
5.787109, -3.013608e-08
5.917969, -3.20631e-08
6.049805, -3.206693e-08
6.179688, -3.206838e-08
6.311523, -3.206949e-08
6.44043, -3.206625e-08
6.572266, -3.206656e-08
6.702148, -3.206398e-08
6.833984, -3.206846e-08
6.964844, -3.300483e-08
7.095703, -3.510155e-08
7.227539, -3.728161e-08
7.359375, -3.949736e-08
7.492188, -4.178463e-08
7.623047, -4.404796e-08
7.75293, -4.633327e-08
7.883789, -4.840699e-08
8.014648, -4.840089e-08
8.147461, -4.840816e-08
8.27832, -4.840604e-08
8.411133, -4.840459e-08
8.541016, -4.841029e-08
8.671875, -4.840009e-08
8.803711, -4.840735e-08
8.935547, -4.92809e-08
9.068359, -5.146905e-08
9.199219, -5.364983e-08
9.330078, -5.590551e-08
9.460938, -5.820969e-08
9.592773, -6.05477e-08
9.724609, -6.287473e-08
9.855469, -6.504755e-08
9.987305, -6.503582e-08
10.11914, -6.504195e-08
10.25, -6.503777e-08
10.38379, -6.503645e-08
10.51367, -6.504115e-08
10.64551, -6.503218e-08
10.77539, -6.504212e-08
10.90723, -6.609137e-08
11.03906, -6.821147e-08
11.16797, -7.03812e-08
11.30078, -7.265938e-08
11.42969, -7.490664e-08
11.56055, -7.716799e-08
11.68945, -7.942709e-08
11.82324, -8.14179e-08
11.95605, -8.142284e-08
12.08789, -8.142298e-08
12.21777, -8.141951e-08
12.35059, -8.141908e-08
12.48242, -8.141792e-08
12.61426, -8.142133e-08
12.74609, -8.141949e-08
12.87891, -8.14139e-08
13.01074, -8.141728e-08
13.13965, -8.141375e-08
13.27051, -8.141949e-08
13.40332, -8.141862e-08
13.53613, -8.141069e-08
13.66699, -8.141328e-08
