Time sep (ms?), Current (A)
0.0, -3.93e-08
2.002, -4.1e-08
4.004, -3.854e-08
6.006, -4.093e-08
8.008, -4.176e-08
10.01, -3.954e-08
12.012, -3.962e-08
14.014, -3.957e-08
16.016, -3.97e-08
18.018, -4.001e-08
20.02, -3.814e-08
22.022, -3.674e-08
24.024, -4.026e-08
26.026, -3.78e-08
28.028, -3.546e-08
30.03, -4.092e-08
32.032, -3.925e-08
34.034, -3.815e-08
36.036, -3.622e-08
38.038, -3.761e-08
40.04, -4e-08
42.042, -4.286e-08
44.044, -4.439e-08
46.046, -4.196e-08
48.048, -3.844e-08
50.05, -4.194e-08
52.052, -4.294e-08
54.054, -4.109e-08
56.056, -4.041e-08
58.058, -4.055e-08
60.06, -4.053e-08
62.062, -4.207e-08
64.064, -4.086e-08
66.066, -4.012e-08
68.068, -4.162e-08
70.07, -4.142e-08
72.072, -3.968e-08
74.074, -3.713e-08
76.076, -3.272e-08
78.078, -3.773e-08
80.08, -3.805e-08
82.082, -4.427e-08
84.084, -4.192e-08
86.086, -4.163e-08
88.088, -3.892e-08
90.09, -3.664e-08
92.092, -3.931e-08
94.094, -3.959e-08
96.096, -3.523e-08
98.098, -3.645e-08
100.1, -3.533e-08
102.1, -3.604e-08
104.1, -3.597e-08
106.11, -3.825e-08
108.11, -3.643e-08
110.11, -3.997e-08
112.11, -3.841e-08
114.11, -3.956e-08
116.12, -3.805e-08
118.12, -3.259e-08
120.12, -3.669e-08
122.12, -3.337e-08
124.12, -3.997e-08
126.13, -4.079e-08
128.13, -3.841e-08
130.13, -3.977e-08
132.13, -3.936e-08
134.13, -4.142e-08
136.14, -3.684e-08
138.14, -3.836e-08
140.14, -3.878e-08
142.14, -3.707e-08
144.14, -3.501e-08
146.15, -3.598e-08
148.15, -3.421e-08
150.15, -3.588e-08
152.15, -4.029e-08
154.15, -3.886e-08
156.16, -3.865e-08
158.16, -3.41e-08
160.16, -3.479e-08
162.16, -3.737e-08
164.16, -3.682e-08
166.17, -4.081e-08
168.17, -3.72e-08
170.17, -3.772e-08
