Time sep (s?), Charge (C)
1.995117, 3.720111e-11
2.124023, 4.032278e-11
2.254883, 3.491976e-11
2.385742, 3.76815e-11
2.518555, 3.732113e-11
2.650391, 4.020268e-11
2.78125, 3.900221e-11
2.910156, 4.116341e-11
3.044922, -4.042809e-10
3.178711, -3.429348e-09
3.311523, -6.67728e-09
3.442383, -9.926264e-09
3.574219, -1.324332e-08
3.707031, -1.666791e-08
3.838867, -1.998152e-08
3.969727, -2.329814e-08
4.099609, -2.391598e-08
4.230469, -2.391281e-08
4.361328, -2.391974e-08
4.491211, -2.391341e-08
4.623047, -2.391395e-08
4.755859, -2.391871e-08
4.883789, -2.391999e-08
5.015625, -2.432984e-08
5.147461, -2.725034e-08
5.27832, -3.038838e-08
5.408203, -3.358566e-08
5.541016, -3.692653e-08
5.670898, -4.024086e-08
5.803711, -4.357009e-08
5.933594, -4.686081e-08
6.063477, -4.765916e-08
6.193359, -4.765642e-08
6.325195, -4.765848e-08
6.458984, -4.765152e-08
6.589844, -4.76587e-08
6.722656, -4.765733e-08
6.851563, -4.76548e-08
6.983398, -4.812328e-08
7.115234, -5.121265e-08
7.24707, -5.438603e-08
7.375977, -5.760567e-08
7.507813, -6.09288e-08
7.640625, -6.433611e-08
7.770508, -6.770369e-08
7.902344, -7.111868e-08
8.033203, -7.188832e-08
8.165039, -7.188974e-08
8.295898, -7.188074e-08
8.424805, -7.188675e-08
8.554688, -7.188602e-08
8.685547, -7.188464e-08
8.818359, -7.188581e-08
8.948242, -7.239756e-08
9.077148, -7.550165e-08
9.208008, -7.874544e-08
9.336914, -8.201774e-08
9.535156, -8.707183e-08
9.666992, -9.050356e-08
9.798828, -9.407164e-08
9.929688, -9.658989e-08
10.06152, -9.659301e-08
10.19336, -9.659654e-08
10.32422, -9.658371e-08
10.45703, -9.658908e-08
10.58887, -9.659046e-08
10.71973, -9.658627e-08
10.85059, -9.658562e-08
10.98145, -9.819906e-08
11.1123, -1.013884e-07
11.24414, -1.047223e-07
11.37402, -1.081237e-07
11.50586, -1.116241e-07
11.63672, -1.151295e-07
11.76855, -1.187121e-07
11.90039, -1.216572e-07
12.03027, -1.216557e-07
12.16211, -1.216515e-07
12.29395, -1.216526e-07
12.4248, -1.21654e-07
12.55664, -1.216523e-07
12.68652, -1.216495e-07
12.81445, -1.216453e-07
12.94629, -1.216521e-07
13.07813, -1.216512e-07
13.20898, -1.216475e-07
13.33789, -1.21653e-07
13.46875, -1.21644e-07
13.59961, -1.21649e-07
13.73242, -1.216491e-07
