Time sep (ms?), Current (A)
0.0, -2.457e-08
2.002, -2.616e-08
4.004, -2.415e-08
6.006, -2.446e-08
8.008, -2.032e-08
10.01, -2.426e-08
12.012, -2.332e-08
14.014, -2.388e-08
16.016, -2.02e-08
18.018, -2.43e-08
20.02, -2.196e-08
22.022, -1.94e-08
24.024, -2.316e-08
26.026, -2.181e-08
28.028, -1.929e-08
30.03, -2.396e-08
32.032, -2.322e-08
34.034, -2.126e-08
36.036, -2.092e-08
38.038, -2.585e-08
40.04, -2.272e-08
42.042, -1.882e-08
44.044, -2.23e-08
46.046, -2.497e-08
48.048, -2.728e-08
50.05, -2.365e-08
52.052, -2.579e-08
54.054, -2.176e-08
56.056, -1.874e-08
58.058, -2.443e-08
60.06, -2.41e-08
62.062, -2.456e-08
64.064, -2.549e-08
66.066, -2.75e-08
68.068, -2.729e-08
70.07, -3.061e-08
72.072, -2.992e-08
74.074, -2.926e-08
76.076, -2.776e-08
78.078, -2.755e-08
80.08, -2.646e-08
82.082, -2.461e-08
84.084, -2.55e-08
86.086, -2.71e-08
88.088, -2.912e-08
90.09, -2.625e-08
92.092, -2.549e-08
94.094, -2.547e-08
96.096, -2.865e-08
98.098, -2.819e-08
100.1, -2.791e-08
102.1, -3.046e-08
104.1, -2.77e-08
106.11, -2.651e-08
108.11, -2.537e-08
110.11, -2.614e-08
112.11, -2.643e-08
114.11, -2.453e-08
116.12, -2.388e-08
118.12, -2.445e-08
120.12, -2.229e-08
122.12, -2.426e-08
124.12, -2.261e-08
126.13, -2.379e-08
128.13, -2.438e-08
130.13, -2.586e-08
132.13, -2.861e-08
134.13, -2.414e-08
136.14, -2.711e-08
138.14, -2.745e-08
140.14, -2.721e-08
142.14, -2.602e-08
144.14, -2.668e-08
146.15, -2.606e-08
148.15, -2.615e-08
150.15, -2.553e-08
152.15, -2.709e-08
154.15, -2.626e-08
156.16, -2.082e-08
158.16, -2.429e-08
160.16, -2.171e-08
162.16, -2.575e-08
164.16, -2.315e-08
166.17, -2.536e-08
168.17, -2.465e-08
170.17, -2.506e-08
172.17, -2.468e-08
174.17, -2.648e-08
176.18, -2.4e-08
178.18, -2.573e-08
180.18, -2.467e-08
182.18, -2.338e-08
184.18, -2.596e-08
186.19, -2.684e-08
188.19, -2.584e-08
190.19, -2.659e-08
192.19, -2.664e-08
194.19, -2.257e-08
196.2, -2.616e-08
198.2, -2.859e-08
200.2, -2.491e-08
202.2, -2.26e-08
204.2, -2.713e-08
206.21, -2.586e-08
208.21, -2.744e-08
210.21, -2.755e-08
212.21, -2.707e-08
214.21, -2.646e-08
216.22, -2.951e-08
218.22, -3.009e-08
220.22, -2.381e-08
222.22, -2.838e-08
224.22, -2.367e-08
226.23, -2.233e-08
228.23, -2.5e-08
230.23, -2.924e-08
232.23, -2.785e-08
234.23, -2.265e-08
236.24, -2.236e-08
238.24, -2.418e-08
240.24, -2.073e-08
242.24, -2.449e-08
244.24, -2.36e-08
246.25, -2.709e-08
248.25, -2.742e-08
250.25, -2.371e-08
252.25, -2.794e-08
254.25, -2.674e-08
256.26, -2.38e-08
258.26, -2.498e-08
260.26, -2.673e-08
262.26, -2.797e-08
264.26, -3.013e-08
266.27, -2.802e-08
268.27, -2.734e-08
270.27, -2.74e-08
272.27, -3.028e-08
274.27, -3.267e-08
276.28, -2.629e-08
278.28, -2.11e-08
280.28, -2.654e-08
282.28, -2.797e-08
284.28, -2.733e-08
286.29, -2.984e-08
288.29, -2.909e-08
290.29, -2.619e-08
292.29, -2.922e-08
294.29, -2.748e-08
296.3, -2.697e-08
298.3, -2.866e-08
300.3, -2.569e-08
302.3, -2.576e-08
304.3, -2.794e-08
306.31, -2.448e-08
308.31, -2.258e-08
310.31, -2.624e-08
312.31, -2.715e-08
314.31, -3.238e-08
316.32, -2.854e-08
318.32, -2.487e-08
320.32, -2.644e-08
322.32, -2.592e-08
324.32, -2.756e-08
326.33, -2.627e-08
328.33, -2.598e-08
330.33, -2.433e-08
332.33, -2.861e-08
334.33, -2.536e-08
336.34, -2.846e-08
338.34, -2.608e-08
340.34, -2.582e-08
342.34, -2.971e-08
344.34, -3.021e-08
346.35, -2.849e-08
348.35, -2.896e-08
350.35, -2.871e-08
352.35, -2.914e-08
354.35, -2.843e-08
356.36, -2.854e-08
358.36, -2.767e-08
360.36, -3.039e-08
362.36, -3.089e-08
364.36, -2.957e-08
366.37, -2.609e-08
368.37, -2.718e-08
370.37, -2.821e-08
372.37, -3.005e-08
374.37, -2.634e-08
376.38, -2.972e-08
378.38, -2.885e-08
380.38, -3.247e-08
382.38, -2.846e-08
384.38, -2.955e-08
386.39, -3.076e-08
388.39, -2.836e-08
390.39, -2.854e-08
392.39, -2.677e-08
394.39, -2.648e-08
396.4, -2.627e-08
398.4, -2.745e-08
400.4, -2.929e-08
402.4, -3.066e-08
404.4, -3.135e-08
406.41, -2.841e-08
408.41, -2.7e-08
410.41, -3.024e-08
412.41, -2.907e-08
414.41, -2.806e-08
416.42, -3.049e-08
418.42, -3.03e-08
420.42, -2.489e-08
422.42, -2.817e-08
424.42, -2.639e-08
426.43, -2.504e-08
428.43, -2.531e-08
430.43, -2.836e-08
432.43, -2.712e-08
434.43, -2.668e-08
436.44, -2.781e-08
438.44, -2.668e-08
440.44, -2.784e-08
442.44, -2.931e-08
444.44, -2.91e-08
446.45, -2.91e-08
448.45, -2.48e-08
450.45, -3.052e-08
452.45, -2.776e-08
454.45, -2.926e-08
456.46, -2.927e-08
458.46, -2.956e-08
460.46, -3.312e-08
462.46, -2.948e-08
464.46, -3.007e-08
466.47, -3.153e-08
468.47, -3.061e-08
470.47, -2.852e-08
472.47, -2.802e-08
474.47, -2.606e-08
476.48, -2.423e-08
478.48, -2.631e-08
480.48, -2.838e-08
482.48, -2.722e-08
