Time sep (ms?), Current (A)
0.0, -3.117e-08
2.002, -2.83e-08
4.004, -2.693e-08
6.006, -3.019e-08
8.008, -3.033e-08
10.01, -2.953e-08
12.012, -2.996e-08
14.014, -3.297e-08
16.016, -2.859e-08
18.018, -3.039e-08
20.02, -3.144e-08
22.022, -2.602e-08
24.024, -2.859e-08
26.026, -3.232e-08
28.028, -3.159e-08
30.03, -3.191e-08
32.032, -2.567e-08
34.034, -2.988e-08
36.036, -2.934e-08
38.038, -3.058e-08
40.04, -2.646e-08
42.042, -3.075e-08
44.044, -2.881e-08
46.046, -2.411e-08
48.048, -2.891e-08
50.05, -2.746e-08
52.052, -3.093e-08
54.054, -2.855e-08
56.056, -3.244e-08
58.058, -3.2e-08
60.06, -3.218e-08
62.062, -2.87e-08
64.064, -2.727e-08
66.066, -2.901e-08
68.068, -2.99e-08
70.07, -2.952e-08
72.072, -2.584e-08
74.074, -2.675e-08
76.076, -3.004e-08
78.078, -3.223e-08
80.08, -2.808e-08
82.082, -2.954e-08
84.084, -2.926e-08
86.086, -2.943e-08
88.088, -2.999e-08
90.09, -3.113e-08
92.092, -3.07e-08
94.094, -2.975e-08
96.096, -3.271e-08
98.098, -3.181e-08
100.1, -2.984e-08
102.1, -2.661e-08
104.1, -2.886e-08
106.11, -3.102e-08
108.11, -2.707e-08
110.11, -2.949e-08
112.11, -3.047e-08
114.11, -3.272e-08
116.12, -3.019e-08
118.12, -3.247e-08
120.12, -3.08e-08
122.12, -2.975e-08
124.12, -3.221e-08
126.13, -3.155e-08
128.13, -2.792e-08
130.13, -3.133e-08
132.13, -2.722e-08
134.13, -2.764e-08
136.14, -2.704e-08
138.14, -3.023e-08
140.14, -3.255e-08
142.14, -3.519e-08
144.14, -3.039e-08
146.15, -2.899e-08
148.15, -3.079e-08
150.15, -2.737e-08
152.15, -3.032e-08
154.15, -2.777e-08
156.16, -2.828e-08
158.16, -3.053e-08
160.16, -3.219e-08
162.16, -2.918e-08
164.16, -2.881e-08
166.17, -2.857e-08
168.17, -2.83e-08
170.17, -3.43e-08
172.17, -2.961e-08
174.17, -3.139e-08
176.18, -3.167e-08
178.18, -3.159e-08
180.18, -3.226e-08
182.18, -3.165e-08
184.18, -3.258e-08
186.19, -3.077e-08
188.19, -3.274e-08
190.19, -3.187e-08
192.19, -2.909e-08
194.19, -3.207e-08
196.2, -3.475e-08
198.2, -3.272e-08
200.2, -3.319e-08
202.2, -2.591e-08
204.2, -2.8e-08
206.21, -2.745e-08
208.21, -2.985e-08
210.21, -3.185e-08
212.21, -2.996e-08
214.21, -3.221e-08
216.22, -3.414e-08
218.22, -3.386e-08
220.22, -3.497e-08
222.22, -2.965e-08
224.22, -2.934e-08
226.23, -3.211e-08
228.23, -3.288e-08
230.23, -3.463e-08
232.23, -3.4e-08
234.23, -2.89e-08
236.24, -3.465e-08
238.24, -3.3e-08
240.24, -3.416e-08
242.24, -3.125e-08
244.24, -3.167e-08
246.25, -3.166e-08
248.25, -3.331e-08
250.25, -3.369e-08
252.25, -3.256e-08
254.25, -3.432e-08
256.26, -2.975e-08
258.26, -3.211e-08
260.26, -3.184e-08
262.26, -3.395e-08
264.26, -3.446e-08
266.27, -3.226e-08
268.27, -2.957e-08
270.27, -3.165e-08
272.27, -2.93e-08
274.27, -2.949e-08
276.28, -2.998e-08
278.28, -2.981e-08
280.28, -2.993e-08
282.28, -2.835e-08
284.28, -3.109e-08
286.29, -2.9e-08
288.29, -3e-08
290.29, -3.136e-08
292.29, -3.18e-08
294.29, -2.601e-08
296.3, -2.52e-08
298.3, -2.698e-08
300.3, -2.697e-08
302.3, -2.702e-08
304.3, -3.186e-08
306.31, -3.008e-08
308.31, -3.453e-08
310.31, -2.798e-08
312.31, -3.228e-08
314.31, -3.128e-08
316.32, -2.897e-08
318.32, -2.951e-08
320.32, -3.055e-08
322.32, -2.965e-08
324.32, -3.019e-08
326.33, -2.748e-08
328.33, -3.372e-08
330.33, -3.255e-08
332.33, -3.257e-08
334.33, -3.381e-08
336.34, -3.101e-08
338.34, -3.194e-08
340.34, -3.041e-08
342.34, -3.105e-08
344.34, -2.998e-08
346.35, -3.281e-08
348.35, -3.216e-08
350.35, -3.248e-08
352.35, -3.188e-08
354.35, -2.968e-08
356.36, -3.183e-08
358.36, -3.16e-08
360.36, -3.271e-08
362.36, -3.041e-08
364.36, -2.792e-08
366.37, -2.776e-08
368.37, -2.833e-08
370.37, -3.197e-08
372.37, -2.948e-08
374.37, -2.866e-08
376.38, -2.574e-08
378.38, -2.58e-08
380.38, -3.131e-08
382.38, -3.006e-08
384.38, -3.039e-08
386.39, -3.158e-08
388.39, -3.6e-08
390.39, -3.12e-08
392.39, -3.144e-08
394.39, -2.783e-08
396.4, -2.327e-08
398.4, -2.788e-08
400.4, -3.022e-08
402.4, -2.795e-08
404.4, -2.874e-08
406.41, -2.773e-08
408.41, -2.808e-08
410.41, -2.378e-08
412.41, -2.966e-08
414.41, -2.657e-08
416.42, -2.923e-08
