Burst starts (s), Burst ends(A)
1625627932.9447138, 1625627934.9729116
1625627934.9729116, 1625627937.0025694
1625627937.0056353, 1625627939.0281181
1625627939.0409882, 1625627941.0514271
1625627941.1119561, 1625627943.1166296
