Burst starts (s), Burst ends(A)
1625624673.8799524, 1625624675.8848395
1625624675.9071841, 1625624677.9211817
1625624677.988867, 1625624679.9942942
1625624680.0225556, 1625624682.0313277
1625624682.06279, 1625624684.0696247
