Burst starts (s), Burst ends(A)
1625630923.028524, 1625630925.0652685
1625630925.0957665, 1625630927.1144466
1625630927.1343315, 1625630929.1649606
1625630929.2385159, 1625630931.269858
1625630931.2780213, 1625630933.3176239
