Time sep (s?), Charge (C)
1.990234, 4.248396e-11
2.118164, 3.888179e-11
2.250977, 4.464527e-11
2.383789, 3.768122e-11
2.514648, 4.320425e-11
2.647461, 3.912211e-11
2.77832, 3.323872e-11
2.908203, 3.672088e-11
3.041016, -5.11624e-10
3.173828, -1.975117e-09
3.304688, -3.526852e-09
3.4375, -5.122423e-09
3.569336, -6.696233e-09
3.701172, -8.290261e-09
3.829102, -9.860366e-09
3.961914, -1.144582e-08
4.09375, -1.14463e-08
4.226563, -1.145568e-08
4.355469, -1.14504e-08
4.487305, -1.145061e-08
4.619141, -1.144632e-08
4.750977, -1.145568e-08
4.880859, -1.144968e-08
5.011719, -1.182078e-08
5.141602, -1.331577e-08
5.277344, -1.490049e-08
5.411133, -1.652915e-08
5.540039, -1.813564e-08
5.688477, -1.996668e-08
5.820313, -2.15823e-08
5.951172, -2.315932e-08
6.081055, -2.315451e-08
6.213867, -2.315385e-08
6.341797, -2.315212e-08
6.476563, -2.315804e-08
6.608398, -2.315731e-08
6.739258, -2.315402e-08
6.870117, -2.315987e-08
7.00293, -2.364603e-08
7.134766, -2.517569e-08
7.265625, -2.675763e-08
7.396484, -2.834224e-08
7.526367, -2.996214e-08
7.65918, -3.163883e-08
7.791016, -3.32762e-08
7.922852, -3.491153e-08
8.053711, -3.498477e-08
8.182617, -3.498434e-08
8.313477, -3.498246e-08
8.445313, -3.498083e-08
8.576172, -3.498143e-08
8.708008, -3.497698e-08
8.835938, -3.49829e-08
8.967773, -3.549072e-08
9.100586, -3.702938e-08
9.230469, -3.859622e-08
9.359375, -4.017679e-08
9.490234, -4.177992e-08
9.621094, -4.336238e-08
9.75293, -4.498687e-08
9.882813, -4.660763e-08
10.01172, -4.666509e-08
10.14551, -4.667105e-08
10.27734, -4.667492e-08
10.4082, -4.666589e-08
10.53906, -4.667233e-08
10.6709, -4.666508e-08
10.80273, -4.666781e-08
10.93359, -4.705251e-08
11.06348, -4.85482e-08
11.19434, -5.008808e-08
11.32324, -5.162788e-08
11.45508, -5.32287e-08
11.58691, -5.483052e-08
11.71973, -5.643583e-08
11.84863, -5.800613e-08
11.97754, -5.819282e-08
12.1084, -5.81974e-08
12.24219, -5.819507e-08
12.37305, -5.819077e-08
12.50488, -5.819157e-08
12.63672, -5.819088e-08
12.76953, -5.819058e-08
12.90039, -5.819344e-08
13.03418, -5.819054e-08
13.16602, -5.81909e-08
13.29492, -5.818631e-08
13.42578, -5.819467e-08
13.55762, -5.819168e-08
