Burst starts (s), Burst ends(A)
1625628662.156275, 1625628664.9653609
1625628664.9684467, 1625628667.0222018
1625628667.0617735, 1625628669.0767481
1625628669.1052551, 1625628671.11275
1625628671.142451, 1625628673.1519306
