Time sep (ms?), Current (A)
0.0, -2.59e-08
2.002, -2.346e-08
4.004, -2.576e-08
6.006, -2.378e-08
8.008, -2.821e-08
10.01, -3.089e-08
12.012, -2.595e-08
14.014, -2.763e-08
16.016, -2.422e-08
18.018, -2.793e-08
20.02, -3.076e-08
22.022, -2.734e-08
24.024, -2.971e-08
26.026, -2.513e-08
28.028, -2.108e-08
30.03, -2.396e-08
32.032, -2.168e-08
34.034, -2.298e-08
36.036, -2.455e-08
38.038, -2.392e-08
40.04, -2.625e-08
42.042, -2.792e-08
44.044, -2.777e-08
46.046, -2.914e-08
48.048, -2.51e-08
50.05, -2.501e-08
52.052, -2.399e-08
54.054, -2.524e-08
56.056, -2.646e-08
58.058, -2.983e-08
60.06, -2.948e-08
62.062, -2.867e-08
64.064, -2.797e-08
66.066, -2.582e-08
68.068, -2.71e-08
70.07, -2.793e-08
72.072, -2.296e-08
74.074, -2.333e-08
76.076, -2.253e-08
78.078, -2.374e-08
80.08, -2.631e-08
82.082, -2.637e-08
84.084, -2.714e-08
86.086, -2.699e-08
88.088, -2.511e-08
90.09, -2.783e-08
92.092, -2.674e-08
94.094, -3.227e-08
96.096, -2.425e-08
98.098, -2.575e-08
100.1, -2.682e-08
102.1, -2.442e-08
104.1, -2.539e-08
106.11, -2.515e-08
108.11, -2.346e-08
110.11, -2.563e-08
112.11, -2.715e-08
114.11, -2.586e-08
116.12, -2.442e-08
118.12, -2.618e-08
120.12, -2.44e-08
122.12, -2.568e-08
124.12, -2.458e-08
126.13, -2.843e-08
128.13, -2.458e-08
130.13, -2.686e-08
132.13, -2.857e-08
134.13, -2.766e-08
136.14, -2.766e-08
138.14, -2.497e-08
140.14, -2.321e-08
142.14, -2.867e-08
144.14, -2.737e-08
146.15, -2.875e-08
148.15, -3.257e-08
150.15, -2.926e-08
152.15, -2.994e-08
154.15, -2.294e-08
156.16, -2.558e-08
158.16, -2.602e-08
160.16, -2.896e-08
162.16, -2.479e-08
164.16, -2.591e-08
166.17, -2.859e-08
168.17, -2.749e-08
170.17, -2.727e-08
172.17, -2.822e-08
174.17, -2.909e-08
176.18, -2.755e-08
178.18, -2.615e-08
180.18, -2.834e-08
182.18, -2.793e-08
184.18, -2.743e-08
186.19, -2.923e-08
188.19, -2.483e-08
190.19, -2.838e-08
192.19, -2.956e-08
194.19, -2.326e-08
196.2, -2.503e-08
198.2, -2.649e-08
200.2, -2.543e-08
202.2, -2.521e-08
204.2, -2.486e-08
206.21, -2.507e-08
208.21, -2.521e-08
210.21, -2.804e-08
212.21, -2.806e-08
214.21, -2.597e-08
216.22, -2.469e-08
218.22, -2.843e-08
220.22, -2.648e-08
222.22, -2.912e-08
224.22, -3.041e-08
226.23, -2.547e-08
228.23, -2.444e-08
230.23, -2.67e-08
232.23, -2.416e-08
234.23, -2.063e-08
236.24, -2.28e-08
238.24, -2.294e-08
240.24, -2.301e-08
242.24, -2.687e-08
244.24, -2.507e-08
246.25, -2.45e-08
248.25, -2.471e-08
250.25, -2.767e-08
252.25, -2.856e-08
254.25, -2.66e-08
256.26, -2.553e-08
258.26, -2.485e-08
260.26, -2.332e-08
262.26, -2.215e-08
264.26, -1.879e-08
266.27, -2.542e-08
268.27, -2.136e-08
270.27, -2.948e-08
272.27, -2.294e-08
274.27, -2.34e-08
276.28, -2.313e-08
278.28, -2.491e-08
280.28, -2.732e-08
282.28, -2.644e-08
284.28, -2.378e-08
286.29, -2.241e-08
288.29, -2.372e-08
290.29, -2.196e-08
292.29, -2.364e-08
294.29, -2.083e-08
296.3, -2.126e-08
298.3, -2.766e-08
300.3, -2.608e-08
302.3, -2.426e-08
304.3, -2.625e-08
306.31, -2.312e-08
308.31, -2.769e-08
310.31, -2.398e-08
312.31, -2.296e-08
314.31, -2.464e-08
316.32, -2.57e-08
318.32, -2.867e-08
320.32, -2.904e-08
322.32, -2.979e-08
324.32, -3.037e-08
326.33, -2.853e-08
328.33, -2.621e-08
330.33, -2.986e-08
332.33, -2.789e-08
334.33, -2.924e-08
336.34, -2.837e-08
338.34, -2.735e-08
340.34, -2.663e-08
342.34, -2.801e-08
344.34, -3.427e-08
346.35, -3.094e-08
348.35, -3.074e-08
350.35, -2.888e-08
352.35, -3.404e-08
354.35, -2.95e-08
356.36, -2.816e-08
358.36, -2.681e-08
360.36, -2.779e-08
362.36, -2.8e-08
364.36, -3.031e-08
366.37, -2.849e-08
368.37, -2.992e-08
370.37, -2.895e-08
372.37, -2.871e-08
374.37, -2.577e-08
376.38, -2.946e-08
378.38, -3.23e-08
380.38, -2.877e-08
382.38, -3.216e-08
384.38, -2.994e-08
386.39, -3.017e-08
388.39, -3.25e-08
390.39, -2.896e-08
392.39, -2.994e-08
394.39, -3.01e-08
396.4, -2.727e-08
398.4, -2.828e-08
400.4, -2.898e-08
402.4, -2.806e-08
404.4, -2.818e-08
406.41, -2.917e-08
408.41, -2.812e-08
410.41, -2.349e-08
412.41, -2.497e-08
414.41, -2.74e-08
416.42, -2.688e-08
418.42, -3.199e-08
420.42, -2.722e-08
422.42, -3.279e-08
424.42, -2.749e-08
426.43, -2.739e-08
428.43, -2.952e-08
430.43, -2.592e-08
432.43, -2.701e-08
434.43, -2.551e-08
436.44, -2.745e-08
438.44, -2.834e-08
440.44, -2.664e-08
442.44, -2.862e-08
444.44, -2.34e-08
446.45, -2.593e-08
448.45, -2.698e-08
450.45, -2.809e-08
452.45, -2.879e-08
454.45, -2.695e-08
456.46, -2.586e-08
458.46, -2.917e-08
460.46, -3.129e-08
462.46, -2.659e-08
464.46, -3.152e-08
466.47, -2.412e-08
468.47, -1.938e-08
470.47, -2.446e-08
472.47, -2.414e-08
474.47, -2.408e-08
476.48, -2.346e-08
478.48, -2.921e-08
480.48, -2.747e-08
482.48, -2.626e-08
484.48, -2.906e-08
486.49, -2.728e-08
488.49, -2.665e-08
490.49, -2.662e-08
