Time sep (s?), Charge (C)
1.999023, 4.428505e-11
2.132813, 4.056303e-11
2.263672, 3.768127e-11
2.395508, 4.032307e-11
2.52832, 3.756135e-11
2.661133, 4.404488e-11
2.791992, 4.356484e-11
2.927734, 4.044306e-11
3.05957, -8.891113e-10
3.19043, -2.902249e-09
3.321289, -5.069696e-09
3.454102, -7.280367e-09
3.583984, -9.411381e-09
3.713867, -1.1598e-08
3.845703, -1.382684e-08
3.977539, -1.584958e-08
4.107422, -1.585398e-08
4.240234, -1.585394e-08
4.373047, -1.585205e-08
4.505859, -1.585595e-08
4.638672, -1.585347e-08
4.772461, -1.584995e-08
4.90625, -1.585392e-08
5.041016, -1.664827e-08
5.174805, -1.871887e-08
5.306641, -2.083261e-08
5.438477, -2.303393e-08
5.572266, -2.527776e-08
5.705078, -2.750928e-08
5.836914, -2.972585e-08
5.969727, -3.174738e-08
6.101563, -3.173745e-08
6.231445, -3.174697e-08
6.361328, -3.174345e-08
6.492188, -3.174621e-08
6.625, -3.173855e-08
6.756836, -3.174582e-08
6.888672, -3.174137e-08
7.021484, -3.23606e-08
7.152344, -3.43787e-08
7.28418, -3.651297e-08
7.415039, -3.865562e-08
7.544922, -4.081803e-08
7.677734, -4.303701e-08
7.808594, -4.526564e-08
7.944336, -4.757167e-08
8.075195, -4.765832e-08
8.207031, -4.765742e-08
8.337891, -4.765693e-08
8.470703, -4.765291e-08
8.603516, -4.765374e-08
8.733398, -4.765614e-08
8.865234, -4.765608e-08
8.99707, -4.806691e-08
9.129883, -5.017505e-08
9.260742, -5.233701e-08
9.393555, -5.458414e-08
9.524414, -5.677609e-08
9.657227, -5.902796e-08
9.789063, -6.134145e-08
9.922852, -6.368398e-08
10.05273, -6.392506e-08
10.18555, -6.393444e-08
10.31641, -6.393002e-08
10.44727, -6.392924e-08
10.5752, -6.392426e-08
10.70703, -6.393387e-08
10.83789, -6.392916e-08
10.96875, -6.393886e-08
11.10059, -6.591805e-08
11.23438, -6.812636e-08
11.36621, -7.030776e-08
11.49805, -7.259028e-08
11.62891, -7.488288e-08
11.76074, -7.719902e-08
11.8916, -7.947778e-08
12.02148, -8.029843e-08
12.2002, -8.029606e-08
12.33398, -8.029155e-08
12.46777, -8.029264e-08
12.59961, -8.029612e-08
12.73145, -8.029372e-08
12.8623, -8.029499e-08
12.99414, -8.029843e-08
13.12402, -8.029423e-08
13.25781, -8.029799e-08
13.39355, -8.029774e-08
13.52246, -8.028947e-08
