Burst starts (s), Burst ends(A)
1626164936.869198, 1626164938.876241
1626164938.8918667, 1626164940.8978093
1626164940.9131508, 1626164942.920081
1626164942.9354243, 1626164944.9578075
1626164944.9955566, 1626164947.00181
