Time sep (ms?), Charge (C)
0.0, -2.91e-10
2.002, -3.78e-10
4.004, -4.66e-10
6.006, -5.56e-10
8.008, -6.42e-10
10.01, -7.31e-10
12.012, -8.23e-10
14.014, -9.09e-10
16.016, -9.92e-10
18.018, -1.078e-09
20.02, -1.164e-09
22.022, -1.253e-09
24.024, -1.343e-09
26.026, -1.432e-09
28.028, -1.52e-09
30.03, -1.604e-09
32.032, -1.691e-09
34.034, -1.776e-09
36.036, -1.865e-09
38.038, -1.95e-09
40.04, -2.034e-09
42.042, -2.119e-09
44.044, -2.206e-09
46.046, -2.288e-09
48.048, -2.375e-09
50.05, -2.465e-09
52.052, -2.555e-09
54.054, -2.645e-09
56.056, -2.728e-09
58.058, -2.813e-09
60.06, -2.899e-09
62.062, -2.984e-09
64.064, -3.068e-09
66.066, -3.156e-09
68.068, -3.241e-09
70.07, -3.323e-09
72.072, -3.407e-09
74.074, -3.49e-09
76.076, -3.572e-09
78.078, -3.652e-09
80.08, -3.733e-09
82.082, -3.814e-09
84.084, -3.898e-09
86.086, -3.981e-09
88.088, -4.063e-09
90.09, -4.143e-09
92.092, -4.22e-09
94.094, -4.298e-09
96.096, -4.379e-09
98.098, -4.467e-09
100.1, -4.55e-09
102.1, -4.634e-09
104.1, -4.718e-09
106.11, -4.805e-09
108.11, -4.888e-09
110.11, -4.974e-09
112.11, -5.061e-09
114.11, -5.147e-09
116.12, -5.23e-09
118.12, -5.308e-09
120.12, -5.388e-09
122.12, -5.471e-09
124.12, -5.557e-09
126.13, -5.645e-09
128.13, -5.728e-09
130.13, -5.817e-09
132.13, -5.904e-09
134.13, -5.991e-09
136.14, -6.078e-09
138.14, -6.162e-09
140.14, -6.246e-09
142.14, -6.331e-09
144.14, -6.42e-09
146.15, -6.502e-09
148.15, -6.586e-09
150.15, -6.67e-09
152.15, -6.754e-09
154.15, -6.84e-09
156.16, -6.925e-09
158.16, -7.017e-09
160.16, -7.108e-09
162.16, -7.195e-09
164.16, -7.279e-09
166.17, -7.365e-09
168.17, -7.449e-09
170.17, -7.539e-09
172.17, -7.629e-09
174.17, -7.716e-09
176.18, -7.802e-09
178.18, -7.884e-09
180.18, -7.966e-09
182.18, -8.051e-09
184.18, -8.136e-09
186.19, -8.221e-09
188.19, -8.302e-09
190.19, -8.383e-09
192.19, -8.475e-09
194.19, -8.562e-09
196.2, -8.649e-09
198.2, -8.74e-09
200.2, -8.824e-09
202.2, -8.906e-09
204.2, -8.989e-09
206.21, -9.07e-09
208.21, -9.158e-09
210.21, -9.244e-09
212.21, -9.333e-09
214.21, -9.416e-09
216.22, -9.5e-09
218.22, -9.583e-09
220.22, -9.664e-09
222.22, -9.742e-09
224.22, -9.819e-09
226.23, -9.896e-09
228.23, -9.974e-09
230.23, -1.0052e-08
232.23, -1.0132e-08
234.23, -1.0212e-08
236.24, -1.0292e-08
238.24, -1.037e-08
240.24, -1.0446e-08
242.24, -1.0521e-08
244.24, -1.0596e-08
246.25, -1.0669e-08
248.25, -1.0747e-08
250.25, -1.0826e-08
252.25, -1.0904e-08
254.25, -1.0985e-08
256.26, -1.1064e-08
258.26, -1.1146e-08
260.26, -1.1224e-08
262.26, -1.1302e-08
264.26, -1.1384e-08
266.27, -1.1468e-08
268.27, -1.1547e-08
270.27, -1.1632e-08
272.27, -1.1715e-08
274.27, -1.1802e-08
276.28, -1.1892e-08
278.28, -1.1976e-08
280.28, -1.2058e-08
282.28, -1.2148e-08
284.28, -1.2238e-08
286.29, -1.2324e-08
288.29, -1.2413e-08
290.29, -1.2504e-08
292.29, -1.2594e-08
294.29, -1.2681e-08
296.3, -1.2769e-08
298.3, -1.2854e-08
300.3, -1.2939e-08
302.3, -1.3022e-08
304.3, -1.3103e-08
306.31, -1.3187e-08
308.31, -1.3267e-08
310.31, -1.3347e-08
312.31, -1.3427e-08
314.31, -1.3504e-08
316.32, -1.3582e-08
318.32, -1.366e-08
320.32, -1.3741e-08
322.32, -1.3824e-08
324.32, -1.3907e-08
326.33, -1.3991e-08
328.33, -1.4076e-08
330.33, -1.4164e-08
332.33, -1.4253e-08
334.33, -1.4339e-08
336.34, -1.4423e-08
338.34, -1.451e-08
340.34, -1.4595e-08
342.34, -1.468e-08
344.34, -1.4765e-08
346.35, -1.485e-08
348.35, -1.4934e-08
350.35, -1.5021e-08
352.35, -1.5108e-08
354.35, -1.5195e-08
356.36, -1.5285e-08
358.36, -1.5371e-08
360.36, -1.546e-08
362.36, -1.5548e-08
364.36, -1.5628e-08
366.37, -1.5708e-08
368.37, -1.5797e-08
370.37, -1.5884e-08
372.37, -1.5969e-08
374.37, -1.6052e-08
376.38, -1.6143e-08
378.38, -1.6232e-08
380.38, -1.6323e-08
382.38, -1.6415e-08
384.38, -1.6501e-08
386.39, -1.6587e-08
388.39, -1.6678e-08
390.39, -1.6761e-08
392.39, -1.6841e-08
394.39, -1.6924e-08
396.4, -1.7009e-08
398.4, -1.7096e-08
400.4, -1.7179e-08
402.4, -1.7256e-08
404.4, -1.7341e-08
406.41, -1.7426e-08
408.41, -1.7509e-08
410.41, -1.7593e-08
412.41, -1.7673e-08
414.41, -1.7758e-08
416.42, -1.7844e-08
418.42, -1.793e-08
420.42, -1.8017e-08
422.42, -1.8104e-08
424.42, -1.8197e-08
426.43, -1.8288e-08
428.43, -1.8381e-08
430.43, -1.8473e-08
432.43, -1.8561e-08
434.43, -1.8646e-08
436.44, -1.8732e-08
438.44, -1.8815e-08
440.44, -1.89e-08
442.44, -1.8987e-08
444.44, -1.9071e-08
446.45, -1.9162e-08
448.45, -1.9252e-08
450.45, -1.9341e-08
452.45, -1.9433e-08
454.45, -1.9515e-08
456.46, -1.9597e-08
458.46, -1.9684e-08
460.46, -1.9768e-08
462.46, -1.9851e-08
464.46, -1.993e-08
466.47, -2.0008e-08
468.47, -2.0092e-08
470.47, -2.0175e-08
472.47, -2.0259e-08
474.47, -2.0345e-08
476.48, -2.0434e-08
478.48, -2.052e-08
480.48, -2.0604e-08
482.48, -2.0686e-08
484.48, -2.077e-08
486.49, -2.0852e-08
488.49, -2.0934e-08
490.49, -2.1019e-08
492.49, -2.1105e-08
494.49, -2.1193e-08
496.5, -2.1279e-08
498.5, -2.1366e-08
500.5, -2.1452e-08
502.5, -2.1535e-08
504.5, -2.1623e-08
506.51, -2.1711e-08
508.51, -2.1798e-08
510.51, -2.1884e-08
512.51, -2.1965e-08
514.51, -2.2043e-08
516.52, -2.2127e-08
518.52, -2.2214e-08
520.52, -2.2301e-08
522.52, -2.2385e-08
524.52, -2.247e-08
526.53, -2.2556e-08
528.53, -2.2644e-08
530.53, -2.273e-08
532.53, -2.2814e-08
534.53, -2.2892e-08
536.54, -2.2973e-08
538.54, -2.3056e-08
540.54, -2.3134e-08
542.54, -2.3216e-08
544.54, -2.3302e-08
546.55, -2.3391e-08
548.55, -2.3481e-08
550.55, -2.3567e-08
552.55, -2.365e-08
554.55, -2.3731e-08
556.56, -2.3816e-08
558.56, -2.3906e-08
560.56, -2.3997e-08
562.56, -2.4081e-08
564.56, -2.4162e-08
566.57, -2.4241e-08
568.57, -2.4318e-08
570.57, -2.4401e-08
572.57, -2.4478e-08
574.57, -2.4555e-08
576.58, -2.4635e-08
578.58, -2.4714e-08
580.58, -2.4799e-08
582.58, -2.4878e-08
584.58, -2.4956e-08
586.59, -2.5037e-08
588.59, -2.5121e-08
590.59, -2.5205e-08
592.59, -2.5284e-08
594.59, -2.5368e-08
596.6, -2.5452e-08
598.6, -2.5539e-08
600.6, -2.5621e-08
602.6, -2.5699e-08
604.6, -2.578e-08
606.61, -2.586e-08
608.61, -2.5938e-08
610.61, -2.6017e-08
612.61, -2.6098e-08
614.61, -2.6174e-08
616.62, -2.6258e-08
618.62, -2.6345e-08
620.62, -2.6424e-08
622.62, -2.6502e-08
624.62, -2.658e-08
626.63, -2.6663e-08
628.63, -2.6748e-08
630.63, -2.6835e-08
632.63, -2.6922e-08
634.63, -2.7004e-08
636.64, -2.7085e-08
638.64, -2.717e-08
640.64, -2.7254e-08
642.64, -2.7329e-08
644.64, -2.7409e-08
646.65, -2.749e-08
648.65, -2.7567e-08
650.65, -2.7647e-08
652.65, -2.773e-08
654.65, -2.7809e-08
656.66, -2.7891e-08
658.66, -2.7973e-08
660.66, -2.8052e-08
662.66, -2.8134e-08
664.66, -2.8219e-08
666.67, -2.8306e-08
668.67, -2.8387e-08
670.67, -2.8468e-08
672.67, -2.8547e-08
674.67, -2.8633e-08
676.68, -2.8713e-08
678.68, -2.8796e-08
680.68, -2.8881e-08
682.68, -2.8956e-08
684.68, -2.903e-08
686.69, -2.9108e-08
688.69, -2.919e-08
690.69, -2.9272e-08
692.69, -2.9355e-08
694.69, -2.9434e-08
696.7, -2.9517e-08
698.7, -2.96e-08
700.7, -2.9681e-08
702.7, -2.9761e-08
704.7, -2.9838e-08
706.71, -2.9918e-08
708.71, -2.9997e-08
710.71, -3.0078e-08
712.71, -3.0162e-08
714.71, -3.0241e-08
716.72, -3.032e-08
718.72, -3.0395e-08
720.72, -3.0476e-08
722.72, -3.0554e-08
724.72, -3.0635e-08
726.73, -3.0721e-08
728.73, -3.0806e-08
730.73, -3.0894e-08
732.73, -3.0987e-08
734.73, -3.1077e-08
736.74, -3.1159e-08
738.74, -3.1246e-08
740.74, -3.1334e-08
742.74, -3.1417e-08
744.74, -3.1498e-08
746.75, -3.1582e-08
748.75, -3.1668e-08
750.75, -3.1753e-08
752.75, -3.1838e-08
754.75, -3.1919e-08
756.76, -3.2004e-08
758.76, -3.2086e-08
760.76, -3.2166e-08
762.76, -3.2241e-08
764.76, -3.2317e-08
766.77, -3.2396e-08
768.77, -3.2477e-08
770.77, -3.2565e-08
772.77, -3.2648e-08
774.77, -3.2729e-08
776.78, -3.2812e-08
778.78, -3.2897e-08
780.78, -3.2984e-08
782.78, -3.3067e-08
784.78, -3.3148e-08
786.79, -3.323e-08
788.79, -3.3315e-08
790.79, -3.3398e-08
792.79, -3.3487e-08
794.79, -3.3574e-08
796.8, -3.3654e-08
798.8, -3.3729e-08
800.8, -3.3807e-08
802.8, -3.3886e-08
804.8, -3.396e-08
806.81, -3.4039e-08
808.81, -3.4114e-08
810.81, -3.4193e-08
812.81, -3.4273e-08
814.81, -3.4353e-08
816.82, -3.4435e-08
818.82, -3.4524e-08
820.82, -3.4612e-08
822.82, -3.4699e-08
824.82, -3.478e-08
826.83, -3.4859e-08
828.83, -3.4943e-08
830.83, -3.5022e-08
832.83, -3.5101e-08
834.83, -3.5182e-08
836.84, -3.5262e-08
838.84, -3.5345e-08
840.84, -3.5428e-08
842.84, -3.5514e-08
844.84, -3.5603e-08
846.85, -3.5689e-08
848.85, -3.5772e-08
850.85, -3.5854e-08
852.85, -3.5936e-08
854.85, -3.6013e-08
856.86, -3.6094e-08
858.86, -3.6179e-08
860.86, -3.6269e-08
862.86, -3.6354e-08
864.86, -3.6437e-08
866.87, -3.6518e-08
868.87, -3.6596e-08
870.87, -3.6674e-08
872.87, -3.6758e-08
874.87, -3.6845e-08
876.88, -3.6928e-08
878.88, -3.7008e-08
880.88, -3.7086e-08
882.88, -3.7162e-08
884.88, -3.7242e-08
886.89, -3.7322e-08
888.89, -3.7402e-08
890.89, -3.7488e-08
892.89, -3.7574e-08
894.89, -3.7657e-08
896.9, -3.7742e-08
898.9, -3.7832e-08
900.9, -3.7924e-08
902.9, -3.8017e-08
904.9, -3.8102e-08
906.91, -3.8193e-08
908.91, -3.8281e-08
910.91, -3.8373e-08
912.91, -3.8462e-08
914.91, -3.855e-08
916.92, -3.8642e-08
918.92, -3.8725e-08
920.92, -3.8808e-08
922.92, -3.8894e-08
924.92, -3.8984e-08
926.93, -3.9071e-08
928.93, -3.9153e-08
930.93, -3.9241e-08
932.93, -3.9329e-08
934.93, -3.941e-08
936.94, -3.9492e-08
938.94, -3.9571e-08
940.94, -3.9649e-08
942.94, -3.9729e-08
944.94, -3.9809e-08
946.95, -3.9894e-08
948.95, -3.9977e-08
950.95, -4.0067e-08
952.95, -4.0157e-08
954.95, -4.0242e-08
956.96, -4.0325e-08
958.96, -4.0414e-08
960.96, -4.0502e-08
962.96, -4.059e-08
964.96, -4.0678e-08
966.97, -4.0766e-08
968.97, -4.0856e-08
970.97, -4.0941e-08
972.97, -4.1022e-08
974.97, -4.1104e-08
976.98, -4.1192e-08
978.98, -4.1282e-08
980.98, -4.1371e-08
982.98, -4.1457e-08
984.98, -4.1536e-08
986.99, -4.162e-08
988.99, -4.17e-08
990.99, -4.1779e-08
992.99, -4.1869e-08
994.99, -4.1951e-08
997.0, -4.2041e-08
999.0, -4.2134e-08
1001.0, -4.2218e-08
1003.0, -4.2304e-08
1005.0, -4.2392e-08
1007.0, -4.2474e-08
1009.0, -4.2556e-08
1011.0, -4.2644e-08
1013.0, -4.2731e-08
1015.0, -4.2816e-08
1017.0, -4.2904e-08
1019.0, -4.2991e-08
1021.0, -4.3075e-08
1023.0, -4.3157e-08
1025.0, -4.3239e-08
1027.0, -4.3319e-08
1029.0, -4.3403e-08
1031.0, -4.3493e-08
1033.0, -4.3577e-08
1035.0, -4.366e-08
1037.0, -4.3748e-08
1039.0, -4.3837e-08
1041.0, -4.3921e-08
1043.0, -4.4003e-08
1045.0, -4.4084e-08
1047.0, -4.4163e-08
1049.0, -4.3961e-08
1051.0, -3.98e-08
1053.1, -3.5008e-08
1055.1, -2.998e-08
1057.1, -2.504e-08
1059.1, -2.0229e-08
1061.1, -1.5383e-08
1063.1, -1.0374e-08
1065.1, -5.587e-09
1067.1, -7.49e-10
1069.1, 3.76e-09
1071.1, 4.671e-09
1073.1, 4.59e-09
1075.1, 4.511e-09
1077.1, 4.433e-09
1079.1, 4.352e-09
1081.1, 4.278e-09
1083.1, 4.198e-09
1085.1, 4.122e-09
1087.1, 4.042e-09
1089.1, 3.964e-09
1091.1, 3.886e-09
1093.1, 3.81e-09
1095.1, 3.735e-09
1097.1, 3.656e-09
1099.1, 3.573e-09
1101.1, 3.491e-09
1103.1, 3.41e-09
1105.1, 3.335e-09
1107.1, 3.262e-09
1109.1, 3.186e-09
1111.1, 3.115e-09
1113.1, 3.037e-09
1115.1, 2.961e-09
1117.1, 2.891e-09
1119.1, 2.818e-09
1121.1, 2.743e-09
1123.1, 2.671e-09
1125.1, 2.594e-09
1127.1, 2.518e-09
1129.1, 2.437e-09
1131.1, 2.36e-09
1133.1, 2.276e-09
1135.1, 2.194e-09
1137.1, 2.109e-09
1139.1, 2.027e-09
1141.1, 1.944e-09
1143.1, 1.86e-09
1145.1, 1.78e-09
1147.1, 1.692e-09
1149.1, 1.606e-09
1151.1, 1.516e-09
1153.2, 1.431e-09
1155.2, 1.351e-09
1157.2, 1.268e-09
1159.2, 1.188e-09
1161.2, 1.11e-09
1163.2, 1.032e-09
1165.2, 9.58e-10
1167.2, 8.8e-10
1169.2, 7.97e-10
1171.2, 7.13e-10
1173.2, 6.28e-10
1175.2, 5.46e-10
1177.2, 4.7e-10
1179.2, 3.93e-10
1181.2, 3.15e-10
1183.2, 2.34e-10
1185.2, 1.51e-10
1187.2, 6.5e-11
1189.2, -2.2e-11
1191.2, -1.09e-10
1193.2, -1.95e-10
1195.2, -2.79e-10
1197.2, -3.63e-10
1199.2, -4.49e-10
1201.2, -5.34e-10
1203.2, -6.17e-10
1205.2, -6.98e-10
1207.2, -7.8e-10
1209.2, -8.6e-10
1211.2, -9.45e-10
1213.2, -1.023e-09
1215.2, -1.103e-09
1217.2, -1.188e-09
1219.2, -1.271e-09
1221.2, -1.353e-09
1223.2, -1.436e-09
1225.2, -1.51e-09
1227.2, -1.59e-09
1229.2, -1.673e-09
1231.2, -1.75e-09
1233.2, -1.831e-09
1235.2, -1.909e-09
1237.2, -1.984e-09
1239.2, -2.061e-09
1241.2, -2.136e-09
1243.2, -2.213e-09
1245.2, -2.289e-09
1247.2, -2.364e-09
1249.2, -2.441e-09
1251.2, -2.525e-09
1253.3, -2.606e-09
1255.3, -2.683e-09
1257.3, -2.762e-09
1259.3, -2.839e-09
1261.3, -2.924e-09
1263.3, -3.009e-09
1265.3, -3.089e-09
1267.3, -3.167e-09
1269.3, -3.251e-09
1271.3, -3.329e-09
1273.3, -3.408e-09
1275.3, -3.482e-09
1277.3, -3.558e-09
1279.3, -3.634e-09
1281.3, -3.71e-09
1283.3, -3.782e-09
1285.3, -3.853e-09
1287.3, -3.929e-09
1289.3, -4.007e-09
1291.3, -4.085e-09
1293.3, -4.168e-09
1295.3, -4.248e-09
1297.3, -4.324e-09
1299.3, -4.404e-09
1301.3, -4.486e-09
1303.3, -4.567e-09
1305.3, -4.65e-09
1307.3, -4.739e-09
1309.3, -4.827e-09
1311.3, -4.909e-09
1313.3, -4.998e-09
1315.3, -5.088e-09
1317.3, -5.178e-09
1319.3, -5.265e-09
1321.3, -5.347e-09
1323.3, -5.429e-09
1325.3, -5.51e-09
1327.3, -5.589e-09
1329.3, -5.671e-09
1331.3, -5.756e-09
1333.3, -5.844e-09
1335.3, -5.925e-09
1337.3, -6.009e-09
1339.3, -6.089e-09
1341.3, -6.163e-09
1343.3, -6.24e-09
1345.3, -6.318e-09
1347.3, -6.395e-09
1349.3, -6.478e-09
1351.3, -6.558e-09
1353.4, -6.636e-09
1355.4, -6.714e-09
1357.4, -6.795e-09
1359.4, -6.879e-09
1361.4, -6.961e-09
1363.4, -7.046e-09
1365.4, -7.129e-09
1367.4, -7.206e-09
1369.4, -7.287e-09
1371.4, -7.368e-09
1373.4, -7.45e-09
1375.4, -7.534e-09
1377.4, -7.611e-09
1379.4, -7.689e-09
1381.4, -7.764e-09
1383.4, -7.842e-09
1385.4, -7.919e-09
1387.4, -8e-09
1389.4, -8.082e-09
1391.4, -8.169e-09
1393.4, -8.249e-09
1395.4, -8.325e-09
1397.4, -8.405e-09
1399.4, -8.484e-09
1401.4, -8.562e-09
1403.4, -8.64e-09
1405.4, -8.715e-09
1407.4, -8.793e-09
1409.4, -8.873e-09
1411.4, -8.958e-09
1413.4, -9.039e-09
1415.4, -9.116e-09
1417.4, -9.192e-09
1419.4, -9.265e-09
1421.4, -9.34e-09
1423.4, -9.417e-09
1425.4, -9.495e-09
1427.4, -9.572e-09
1429.4, -9.649e-09
1431.4, -9.727e-09
1433.4, -9.803e-09
1435.4, -9.876e-09
1437.4, -9.954e-09
1439.4, -1.0031e-08
1441.4, -1.0103e-08
1443.4, -1.0179e-08
1445.4, -1.026e-08
1447.4, -1.034e-08
1449.4, -1.042e-08
1451.4, -1.0502e-08
1453.5, -1.0575e-08
1455.5, -1.0647e-08
1457.5, -1.072e-08
1459.5, -1.08e-08
1461.5, -1.0875e-08
1463.5, -1.0957e-08
1465.5, -1.1037e-08
1467.5, -1.1112e-08
1469.5, -1.1189e-08
1471.5, -1.1267e-08
1473.5, -1.1341e-08
1475.5, -1.141e-08
1477.5, -1.1479e-08
1479.5, -1.1554e-08
1481.5, -1.1629e-08
1483.5, -1.1706e-08
1485.5, -1.1783e-08
1487.5, -1.1863e-08
1489.5, -1.1939e-08
1491.5, -1.2023e-08
1493.5, -1.211e-08
1495.5, -1.2192e-08
1497.5, -1.2278e-08
1499.5, -1.2364e-08
