Time sep (ms?), Charge (C)
0.0, -4.2e-10
2.002, -5.08e-10
4.004, -5.94e-10
6.006, -6.76e-10
8.008, -7.59e-10
10.01, -8.37e-10
12.012, -9.19e-10
14.014, -1.003e-09
16.016, -1.083e-09
18.018, -1.169e-09
20.02, -1.253e-09
22.022, -1.336e-09
24.024, -1.415e-09
26.026, -1.498e-09
28.028, -1.586e-09
30.03, -1.673e-09
32.032, -1.76e-09
34.034, -1.845e-09
36.036, -1.929e-09
38.038, -2.008e-09
40.04, -2.091e-09
42.042, -2.178e-09
44.044, -2.262e-09
46.046, -2.35e-09
48.048, -2.437e-09
50.05, -2.523e-09
52.052, -2.61e-09
54.054, -2.69e-09
56.056, -2.773e-09
58.058, -2.861e-09
60.06, -2.949e-09
62.062, -3.033e-09
64.064, -3.114e-09
66.066, -3.194e-09
68.068, -3.276e-09
70.07, -3.36e-09
72.072, -3.438e-09
74.074, -3.524e-09
76.076, -3.607e-09
78.078, -3.69e-09
80.08, -3.769e-09
82.082, -3.851e-09
84.084, -3.925e-09
86.086, -4.008e-09
88.088, -4.099e-09
90.09, -4.188e-09
92.092, -4.28e-09
94.094, -4.365e-09
96.096, -4.452e-09
98.098, -4.538e-09
100.1, -4.62e-09
102.1, -4.7e-09
104.1, -4.786e-09
106.11, -4.871e-09
108.11, -4.956e-09
110.11, -5.039e-09
112.11, -5.124e-09
114.11, -5.207e-09
116.12, -5.29e-09
118.12, -5.369e-09
120.12, -5.451e-09
122.12, -5.531e-09
124.12, -5.612e-09
126.13, -5.695e-09
128.13, -5.785e-09
130.13, -5.864e-09
132.13, -5.938e-09
134.13, -6.012e-09
136.14, -6.093e-09
138.14, -6.176e-09
140.14, -6.252e-09
142.14, -6.335e-09
144.14, -6.415e-09
146.15, -6.5e-09
148.15, -6.583e-09
150.15, -6.666e-09
152.15, -6.748e-09
154.15, -6.834e-09
156.16, -6.913e-09
158.16, -6.995e-09
160.16, -7.081e-09
162.16, -7.157e-09
164.16, -7.234e-09
166.17, -7.312e-09
168.17, -7.395e-09
170.17, -7.478e-09
172.17, -7.564e-09
174.17, -7.643e-09
176.18, -7.724e-09
178.18, -7.806e-09
180.18, -7.883e-09
182.18, -7.958e-09
184.18, -8.038e-09
186.19, -8.116e-09
188.19, -8.195e-09
190.19, -8.273e-09
192.19, -8.357e-09
194.19, -8.437e-09
196.2, -8.518e-09
198.2, -8.599e-09
200.2, -8.679e-09
202.2, -8.761e-09
204.2, -8.843e-09
206.21, -8.925e-09
208.21, -9.008e-09
210.21, -9.097e-09
212.21, -9.186e-09
214.21, -9.272e-09
216.22, -9.358e-09
218.22, -9.443e-09
220.22, -9.526e-09
222.22, -9.61e-09
224.22, -9.688e-09
226.23, -9.774e-09
228.23, -9.858e-09
230.23, -9.942e-09
232.23, -1.0026e-08
234.23, -1.0111e-08
236.24, -1.0196e-08
238.24, -1.0284e-08
240.24, -1.0366e-08
242.24, -1.0453e-08
244.24, -1.0544e-08
246.25, -1.0634e-08
248.25, -1.0724e-08
250.25, -1.0812e-08
252.25, -1.0901e-08
254.25, -1.0989e-08
256.26, -1.108e-08
258.26, -1.1166e-08
260.26, -1.1257e-08
262.26, -1.1346e-08
264.26, -1.1431e-08
266.27, -1.1511e-08
268.27, -1.1593e-08
270.27, -1.168e-08
272.27, -1.1769e-08
274.27, -1.1858e-08
276.28, -1.1946e-08
278.28, -1.2036e-08
280.28, -1.213e-08
282.28, -1.2217e-08
284.28, -1.2306e-08
286.29, -1.2395e-08
288.29, -1.2483e-08
290.29, -1.2571e-08
292.29, -1.266e-08
294.29, -1.2747e-08
296.3, -1.2835e-08
298.3, -1.2923e-08
300.3, -1.301e-08
302.3, -1.3101e-08
304.3, -1.3191e-08
306.31, -1.3282e-08
308.31, -1.3373e-08
310.31, -1.3463e-08
312.31, -1.355e-08
314.31, -1.3637e-08
316.32, -1.3723e-08
318.32, -1.3811e-08
320.32, -1.3902e-08
322.32, -1.398e-08
324.32, -1.4063e-08
326.33, -1.4149e-08
328.33, -1.423e-08
330.33, -1.431e-08
332.33, -1.4395e-08
334.33, -1.4477e-08
336.34, -1.4557e-08
338.34, -1.4643e-08
340.34, -1.473e-08
342.34, -1.4812e-08
344.34, -1.4896e-08
346.35, -1.4979e-08
348.35, -1.5064e-08
350.35, -1.5148e-08
352.35, -1.5234e-08
354.35, -1.5317e-08
356.36, -1.5402e-08
358.36, -1.5484e-08
360.36, -1.5566e-08
362.36, -1.565e-08
364.36, -1.5733e-08
366.37, -1.5815e-08
368.37, -1.5896e-08
370.37, -1.5978e-08
372.37, -1.606e-08
374.37, -1.6143e-08
376.38, -1.6226e-08
378.38, -1.6311e-08
380.38, -1.6394e-08
382.38, -1.6472e-08
384.38, -1.6545e-08
386.39, -1.662e-08
388.39, -1.6697e-08
390.39, -1.6776e-08
392.39, -1.6855e-08
