Burst starts (s), Burst ends(A)
1626165155.0769615, 1626165157.0834882
1626165157.099163, 1626165159.18503
1626165159.1900978, 1626165161.2122061
1626165161.2122061, 1626165163.2338831
1626165163.2338831, 1626165165.257567
