Time sep (s?), Charge (C)
1.982422, 4.500665e-11
2.112305, 3.960388e-11
2.242188, 3.984395e-11
2.374023, 4.092469e-11
2.503906, 4.52469e-11
2.634766, 3.84032e-11
2.761719, 4.164502e-11
2.895508, 3.468136e-11
3.027344, -1.766589e-11
3.154297, -2.837711e-09
3.286133, -5.98106e-09
3.416992, -9.27345e-09
3.549805, -1.261992e-08
3.678711, -1.595942e-08
3.810547, -1.750159e-08
3.942383, -1.750298e-08
4.073242, -1.749422e-08
4.201172, -1.750102e-08
4.331055, -1.750061e-08
4.460938, -1.749557e-08
4.592773, -1.750191e-08
4.724609, -1.750006e-08
4.853516, -1.750106e-08
4.983398, -1.75091e-08
5.112305, -2.0335e-08
5.242188, -2.348743e-08
5.374023, -2.683736e-08
5.505859, -3.020905e-08
5.634766, -3.350767e-08
5.765625, -3.520552e-08
5.896484, -3.52119e-08
6.029297, -3.520221e-08
6.160156, -3.520575e-08
6.289063, -3.52026e-08
6.420898, -3.52084e-08
6.550781, -3.520729e-08
6.682617, -3.520556e-08
6.813477, -3.520295e-08
6.945313, -3.520636e-08
7.073242, -3.707809e-08
7.204102, -4.015252e-08
7.335938, -4.336493e-08
7.466797, -4.663781e-08
7.59668, -4.987966e-08
7.727539, -5.260387e-08
7.859375, -5.260338e-08
7.990234, -5.260817e-08
8.12207, -5.260567e-08
8.251953, -5.260584e-08
8.382813, -5.260359e-08
8.511719, -5.259708e-08
8.642578, -5.260471e-08
8.773438, -5.259932e-08
8.904297, -5.260057e-08
9.03418, -5.434549e-08
9.165039, -5.736668e-08
9.295898, -6.048869e-08
9.427734, -6.368056e-08
9.555664, -6.690275e-08
9.6875, -6.963138e-08
9.819336, -6.9629e-08
9.949219, -6.962905e-08
10.07813, -6.962169e-08
10.20996, -6.962853e-08
10.34277, -6.963029e-08
10.4707, -6.96253e-08
10.60352, -6.963185e-08
10.73438, -6.962009e-08
10.86621, -6.962746e-08
10.99512, -7.148498e-08
11.12793, -7.455387e-08
11.25977, -7.776098e-08
11.38965, -8.096217e-08
11.51758, -8.41879e-08
11.65039, -8.670678e-08
11.78125, -8.671078e-08
11.91016, -8.670641e-08
12.04199, -8.670463e-08
12.17383, -8.670221e-08
12.30566, -8.670378e-08
12.43457, -8.670216e-08
12.56641, -8.670147e-08
12.69727, -8.670316e-08
12.8291, -8.669453e-08
12.95801, -8.670474e-08
13.08887, -8.669284e-08
13.22266, -8.669598e-08
13.35352, -8.670131e-08
