Time sep (s?), Charge (C)
1.975586, 4.104482e-11
2.109375, 3.936357e-11
2.238281, 3.828318e-11
2.370117, 4.440629e-11
2.503906, 4.056438e-11
2.637695, 4.140492e-11
2.768555, 3.67222e-11
2.898438, 3.648223e-11
3.029297, -7.310307e-09
3.160156, -1.502393e-08
3.290039, -1.50215e-08
3.419922, -1.502722e-08
3.551758, -1.502276e-08
3.681641, -1.502269e-08
3.813477, -1.501841e-08
3.944336, -1.502744e-08
4.072266, -1.502588e-08
4.204102, -1.502899e-08
4.334961, -1.502344e-08
4.46582, -1.502701e-08
4.598633, -1.502312e-08
4.728516, -1.50302e-08
4.859375, -1.502366e-08
4.991211, -1.810539e-08
5.121094, -3.015823e-08
5.25, -3.015553e-08
5.380859, -3.01594e-08
5.510742, -3.015237e-08
5.642578, -3.015264e-08
5.774414, -3.015262e-08
5.904297, -3.01587e-08
6.032227, -3.015655e-08
6.162109, -3.015287e-08
6.292969, -3.015662e-08
6.423828, -3.015303e-08
6.555664, -3.015253e-08
6.689453, -3.015359e-08
6.822266, -3.015046e-08
6.953125, -3.015615e-08
7.125, -4.534462e-08
7.254883, -4.534169e-08
7.386719, -4.534638e-08
7.516602, -4.534268e-08
7.644531, -4.533735e-08
7.774414, -4.534389e-08
7.90625, -4.533749e-08
8.033203, -4.533664e-08
8.165039, -4.533621e-08
8.294922, -4.533715e-08
8.427734, -4.533909e-08
8.55957, -4.534025e-08
8.691406, -4.533599e-08
8.822266, -4.533841e-08
8.954102, -5.825948e-08
9.082031, -6.045373e-08
9.213867, -6.044609e-08
9.345703, -6.044683e-08
9.477539, -6.045295e-08
9.605469, -6.045078e-08
9.736328, -6.04477e-08
9.866211, -6.044483e-08
9.996094, -6.044392e-08
10.125, -6.044709e-08
10.25488, -6.044115e-08
10.38477, -6.044471e-08
10.51562, -6.043956e-08
10.64746, -6.044795e-08
10.7793, -6.044144e-08
10.91113, -7.591657e-08
11.04004, -7.600147e-08
11.16992, -7.600118e-08
11.30078, -7.599454e-08
11.43066, -7.599374e-08
11.5625, -7.599392e-08
11.69336, -7.599863e-08
11.82422, -7.599566e-08
11.9541, -7.599647e-08
12.08594, -7.59992e-08
12.2168, -7.599105e-08
12.34766, -7.599409e-08
12.47949, -7.599228e-08
12.60938, -7.598965e-08
12.74219, -7.599872e-08
12.87402, -7.598776e-08
13.00293, -7.599443e-08
13.13574, -7.59876e-08
13.2666, -7.598992e-08
13.39844, -7.599574e-08
13.52637, -7.599483e-08
