Time sep (s?), Charge (C)
1.975586, 3.804306e-11
2.106445, 4.812838e-11
2.253906, 4.356583e-11
2.384766, 4.404636e-11
2.515625, 4.644753e-11
2.643555, 3.924354e-11
2.773438, 4.00842e-11
2.90332, 3.456112e-11
3.035156, -1.183278e-08
3.166992, -1.556773e-08
3.297852, -1.556151e-08
3.424805, -1.556943e-08
3.554688, -1.556675e-08
3.685547, -1.556018e-08
3.8125, -1.557099e-08
3.942383, -1.556735e-08
4.071289, -1.555983e-08
4.203125, -1.556301e-08
4.333984, -1.556294e-08
4.463867, -1.556594e-08
4.595703, -1.555825e-08
4.727539, -1.55612e-08
4.858398, -1.556488e-08
4.989258, -1.556614e-08
5.121094, -3.126368e-08
5.251953, -3.125668e-08
5.383789, -3.125649e-08
5.517578, -3.126461e-08
5.650391, -3.125385e-08
5.780273, -3.125991e-08
5.90918, -3.125763e-08
6.039063, -3.126159e-08
6.170898, -3.126104e-08
6.301758, -3.126086e-08
6.433594, -3.125972e-08
6.564453, -3.126215e-08
6.695313, -3.125323e-08
6.825195, -3.126014e-08
6.958008, -3.125538e-08
7.088867, -4.710447e-08
7.22168, -4.710547e-08
7.351563, -4.710704e-08
7.482422, -4.709782e-08
7.614258, -4.71004e-08
7.74707, -4.710797e-08
7.876953, -4.71043e-08
8.008789, -4.710389e-08
8.140625, -4.710066e-08
8.268555, -4.710305e-08
8.400391, -4.709918e-08
8.53125, -4.710264e-08
8.664063, -4.709702e-08
8.792969, -4.710165e-08
8.920898, -4.710079e-08
9.052734, -6.321746e-08
9.183594, -6.321038e-08
9.3125, -6.321752e-08
9.493164, -6.320941e-08
9.624023, -6.320929e-08
9.75293, -6.320602e-08
9.884766, -6.321279e-08
10.01562, -6.320918e-08
10.14648, -6.32078e-08
10.27637, -6.320298e-08
10.4082, -6.321028e-08
10.54102, -6.320958e-08
10.6709, -6.320717e-08
10.80371, -6.320445e-08
10.93555, -6.321243e-08
11.06934, -7.888769e-08
11.19727, -7.88891e-08
11.33008, -7.888334e-08
11.46094, -7.888512e-08
11.5918, -7.889073e-08
11.73437, -7.888188e-08
11.86523, -7.888023e-08
11.99805, -7.888787e-08
12.12695, -7.888556e-08
12.25977, -7.888604e-08
12.39062, -7.887854e-08
12.52148, -7.887882e-08
12.65039, -7.887746e-08
12.7832, -7.888367e-08
12.91406, -7.88819e-08
13.0459, -7.887838e-08
13.17676, -7.887778e-08
13.30566, -7.887468e-08
