Time sep (ms?), Charge (C)
0.0, -4.46e-10
2.002, -5.28e-10
4.004, -6.11e-10
6.006, -6.89e-10
8.008, -7.64e-10
10.01, -8.39e-10
12.012, -9.13e-10
14.014, -9.9e-10
16.016, -1.069e-09
18.018, -1.146e-09
20.02, -1.215e-09
22.022, -1.296e-09
24.024, -1.38e-09
26.026, -1.46e-09
28.028, -1.532e-09
30.03, -1.61e-09
32.032, -1.688e-09
34.034, -1.771e-09
36.036, -1.849e-09
38.038, -1.928e-09
40.04, -2.005e-09
42.042, -2.083e-09
44.044, -2.161e-09
46.046, -2.241e-09
48.048, -2.318e-09
50.05, -2.398e-09
52.052, -2.474e-09
54.054, -2.551e-09
56.056, -2.632e-09
58.058, -2.719e-09
60.06, -2.804e-09
62.062, -2.889e-09
64.064, -2.975e-09
66.066, -3.06e-09
68.068, -3.15e-09
70.07, -3.234e-09
72.072, -3.317e-09
74.074, -3.394e-09
76.076, -3.478e-09
78.078, -3.561e-09
80.08, -3.644e-09
82.082, -3.729e-09
84.084, -3.812e-09
86.086, -3.894e-09
88.088, -3.975e-09
90.09, -4.055e-09
92.092, -4.14e-09
94.094, -4.224e-09
96.096, -4.306e-09
98.098, -4.387e-09
100.1, -4.466e-09
102.1, -4.549e-09
104.1, -4.632e-09
106.11, -4.712e-09
108.11, -4.794e-09
110.11, -4.87e-09
112.11, -4.944e-09
114.11, -5.015e-09
116.12, -5.089e-09
118.12, -5.16e-09
120.12, -5.234e-09
122.12, -5.312e-09
124.12, -5.387e-09
126.13, -5.462e-09
128.13, -5.538e-09
130.13, -5.618e-09
132.13, -5.692e-09
134.13, -5.775e-09
136.14, -5.855e-09
138.14, -5.933e-09
140.14, -6.007e-09
142.14, -6.083e-09
144.14, -6.16e-09
146.15, -6.239e-09
148.15, -6.314e-09
150.15, -6.39e-09
152.15, -6.471e-09
154.15, -6.549e-09
156.16, -6.624e-09
158.16, -6.7e-09
160.16, -6.781e-09
162.16, -6.859e-09
164.16, -6.942e-09
166.17, -7.025e-09
168.17, -7.105e-09
170.17, -7.182e-09
172.17, -7.26e-09
174.17, -7.342e-09
176.18, -7.425e-09
178.18, -7.509e-09
180.18, -7.593e-09
182.18, -7.676e-09
184.18, -7.758e-09
186.19, -7.84e-09
188.19, -7.924e-09
190.19, -8.002e-09
192.19, -8.086e-09
194.19, -8.172e-09
196.2, -8.258e-09
198.2, -8.34e-09
200.2, -8.418e-09
202.2, -8.5e-09
204.2, -8.585e-09
206.21, -8.662e-09
208.21, -8.732e-09
210.21, -8.806e-09
212.21, -8.884e-09
214.21, -8.964e-09
216.22, -9.036e-09
218.22, -9.112e-09
220.22, -9.188e-09
222.22, -9.27e-09
224.22, -9.355e-09
226.23, -9.44e-09
228.23, -9.522e-09
230.23, -9.602e-09
232.23, -9.679e-09
234.23, -9.762e-09
236.24, -9.841e-09
238.24, -9.922e-09
240.24, -9.996e-09
242.24, -1.0075e-08
244.24, -1.0151e-08
246.25, -1.0228e-08
248.25, -1.0308e-08
250.25, -1.0392e-08
252.25, -1.0475e-08
254.25, -1.0561e-08
256.26, -1.064e-08
258.26, -1.0717e-08
260.26, -1.0801e-08
262.26, -1.088e-08
264.26, -1.0961e-08
266.27, -1.1035e-08
268.27, -1.1111e-08
270.27, -1.119e-08
272.27, -1.127e-08
274.27, -1.1345e-08
276.28, -1.1427e-08
278.28, -1.1511e-08
280.28, -1.1592e-08
282.28, -1.1676e-08
284.28, -1.175e-08
286.29, -1.1828e-08
288.29, -1.1908e-08
290.29, -1.1989e-08
292.29, -1.2065e-08
294.29, -1.2146e-08
296.3, -1.2224e-08
298.3, -1.2299e-08
300.3, -1.2372e-08
302.3, -1.2449e-08
304.3, -1.253e-08
306.31, -1.2616e-08
308.31, -1.27e-08
310.31, -1.2781e-08
312.31, -1.2859e-08
314.31, -1.2943e-08
316.32, -1.3029e-08
318.32, -1.3111e-08
320.32, -1.3194e-08
322.32, -1.3277e-08
324.32, -1.3358e-08
326.33, -1.3438e-08
328.33, -1.3522e-08
330.33, -1.3604e-08
332.33, -1.3688e-08
334.33, -1.3775e-08
336.34, -1.3862e-08
338.34, -1.3949e-08
340.34, -1.4032e-08
342.34, -1.4118e-08
344.34, -1.4198e-08
346.35, -1.4278e-08
348.35, -1.4358e-08
350.35, -1.4441e-08
352.35, -1.4524e-08
354.35, -1.4614e-08
356.36, -1.4701e-08
358.36, -1.4787e-08
360.36, -1.4869e-08
362.36, -1.4951e-08
364.36, -1.5035e-08
366.37, -1.5119e-08
368.37, -1.5203e-08
370.37, -1.5281e-08
372.37, -1.5362e-08
374.37, -1.5442e-08
376.38, -1.5521e-08
378.38, -1.5591e-08
380.38, -1.567e-08
382.38, -1.5751e-08
384.38, -1.5831e-08
386.39, -1.5911e-08
388.39, -1.599e-08
390.39, -1.6072e-08
392.39, -1.6154e-08
394.39, -1.6232e-08
396.4, -1.6315e-08
398.4, -1.6396e-08
400.4, -1.648e-08
402.4, -1.6562e-08
404.4, -1.6653e-08
406.41, -1.6742e-08
408.41, -1.6825e-08
410.41, -1.6903e-08
412.41, -1.6985e-08
414.41, -1.7064e-08
416.42, -1.7148e-08
418.42, -1.7236e-08
420.42, -1.7317e-08
422.42, -1.7394e-08
424.42, -1.7474e-08
426.43, -1.7553e-08
428.43, -1.7638e-08
430.43, -1.7719e-08
432.43, -1.7796e-08
434.43, -1.7876e-08
436.44, -1.7959e-08
438.44, -1.8033e-08
440.44, -1.8109e-08
442.44, -1.8189e-08
444.44, -1.8264e-08
446.45, -1.8349e-08
448.45, -1.8431e-08
450.45, -1.8509e-08
452.45, -1.8591e-08
454.45, -1.8672e-08
456.46, -1.8752e-08
458.46, -1.8827e-08
460.46, -1.8907e-08
462.46, -1.8988e-08
464.46, -1.9066e-08
466.47, -1.9142e-08
468.47, -1.922e-08
470.47, -1.9301e-08
472.47, -1.9383e-08
474.47, -1.9461e-08
476.48, -1.9543e-08
478.48, -1.9621e-08
480.48, -1.9697e-08
482.48, -1.9777e-08
484.48, -1.986e-08
486.49, -1.9943e-08
488.49, -2.0021e-08
490.49, -2.01e-08
492.49, -2.0185e-08
494.49, -2.0267e-08
496.5, -2.035e-08
498.5, -2.0438e-08
500.5, -2.0519e-08
502.5, -2.0595e-08
504.5, -2.0674e-08
506.51, -2.0755e-08
508.51, -2.0834e-08
510.51, -2.0917e-08
512.51, -2.0998e-08
514.51, -2.1077e-08
516.52, -2.1155e-08
518.52, -2.1232e-08
520.52, -2.1308e-08
522.52, -2.1385e-08
524.52, -2.1465e-08
526.53, -2.154e-08
528.53, -2.162e-08
530.53, -2.1706e-08
532.53, -2.1792e-08
534.53, -2.1875e-08
536.54, -2.1959e-08
538.54, -2.204e-08
540.54, -2.2123e-08
542.54, -2.2212e-08
544.54, -2.2298e-08
546.55, -2.2387e-08
548.55, -2.2474e-08
550.55, -2.2554e-08
552.55, -2.2635e-08
554.55, -2.2715e-08
556.56, -2.2801e-08
558.56, -2.2888e-08
560.56, -2.2972e-08
562.56, -2.3057e-08
564.56, -2.3142e-08
566.57, -2.323e-08
568.57, -2.3312e-08
570.57, -2.3394e-08
572.57, -2.3477e-08
574.57, -2.3561e-08
576.58, -2.364e-08
578.58, -2.3723e-08
580.58, -2.3803e-08
582.58, -2.3886e-08
584.58, -2.3968e-08
586.59, -2.4052e-08
588.59, -2.4139e-08
590.59, -2.4222e-08
592.59, -2.4305e-08
594.59, -2.4386e-08
596.6, -2.4469e-08
598.6, -2.4545e-08
600.6, -2.4622e-08
602.6, -2.4704e-08
604.6, -2.4787e-08
606.61, -2.4867e-08
608.61, -2.4947e-08
610.61, -2.5028e-08
612.61, -2.511e-08
614.61, -2.519e-08
616.62, -2.5268e-08
618.62, -2.5348e-08
620.62, -2.5433e-08
622.62, -2.5515e-08
