Time sep (s?), Charge (C)
1.982422, 4.020406e-11
2.117188, 4.33257e-11
2.249023, 4.056438e-11
2.381836, 3.55217e-11
2.514648, 4.524688e-11
2.642578, 3.756272e-11
2.774414, 4.044429e-11
2.904297, 3.972411e-11
3.03418, -1.502286e-08
3.163086, -1.502677e-08
3.293945, -1.502586e-08
3.425781, -1.502964e-08
3.555664, -1.502715e-08
3.68457, -1.50211e-08
3.817383, -1.502212e-08
3.948242, -1.502917e-08
4.078125, -1.502691e-08
4.208008, -1.50246e-08
4.339844, -1.502588e-08
4.47168, -1.503046e-08
4.600586, -1.502732e-08
4.732422, -1.502713e-08
4.864258, -1.502587e-08
4.994141, -2.970289e-08
5.123047, -2.969766e-08
5.254883, -2.96921e-08
5.386719, -2.969392e-08
5.518555, -2.969716e-08
5.647461, -2.969438e-08
5.776367, -2.96888e-08
5.907227, -2.969038e-08
6.038086, -2.968803e-08
6.168945, -2.969311e-08
6.34668, -2.969427e-08
6.479492, -2.96944e-08
6.608398, -2.968812e-08
6.739258, -2.968833e-08
6.871094, -2.969473e-08
7.000977, -4.474349e-08
7.130859, -4.473817e-08
7.260742, -4.473522e-08
7.391602, -4.473974e-08
7.520508, -4.473695e-08
7.651367, -4.474257e-08
7.782227, -4.473583e-08
7.913086, -4.473693e-08
8.041016, -4.473258e-08
8.173828, -4.474101e-08
8.302734, -4.473632e-08
8.433594, -4.473661e-08
8.563477, -4.473423e-08
8.693359, -4.473274e-08
8.824219, -4.473748e-08
8.956055, -4.524735e-08
9.085938, -6.009167e-08
9.21875, -6.009546e-08
9.351563, -6.008386e-08
9.481445, -6.009243e-08
9.613281, -6.008664e-08
9.743164, -6.008636e-08
9.876953, -6.009429e-08
10.00586, -6.008776e-08
10.1377, -6.009044e-08
10.26855, -6.008482e-08
10.39941, -6.008979e-08
10.52832, -6.008673e-08
10.66016, -6.008896e-08
10.79297, -6.008123e-08
10.92773, -6.554473e-08
11.05664, -7.505925e-08
11.1875, -7.50534e-08
11.31934, -7.505356e-08
11.4502, -7.504684e-08
11.58105, -7.50481e-08
11.71191, -7.504954e-08
11.84375, -7.504714e-08
11.97559, -7.505051e-08
12.10742, -7.50445e-08
12.23926, -7.504675e-08
12.37109, -7.505278e-08
12.50195, -7.504487e-08
12.63281, -7.50496e-08
12.76367, -7.504554e-08
12.8916, -7.505056e-08
13.02246, -7.504573e-08
13.15332, -7.504682e-08
13.28418, -7.504267e-08
13.41406, -7.504801e-08
