Burst starts (s), Burst ends(A)
1626166089.5811477, 1626166091.6105855
1626166091.6105855, 1626166093.6334083
1626166093.6334083, 1626166095.6567788
1626166095.6567788, 1626166097.6793945
1626166097.6950467, 1626166099.7013683
