Burst starts (s), Burst ends(A)
1626166693.8364894, 1626166695.8447068
1626166695.8600852, 1626166697.8817513
1626166697.8867655, 1626166699.9107702
1626166699.9266431, 1626166701.9485214
1626166701.979762, 1626166704.003177
