Time sep (ms?), Charge (C)
0.0, -2.259e-09
2.002, -2.342e-09
4.004, -2.424e-09
6.006, -2.504e-09
8.008, -2.582e-09
10.01, -2.664e-09
12.012, -2.74e-09
14.014, -2.818e-09
16.016, -2.898e-09
18.018, -2.974e-09
20.02, -3.054e-09
22.022, -3.139e-09
24.024, -3.219e-09
26.026, -3.295e-09
28.028, -3.375e-09
30.03, -3.454e-09
32.032, -3.535e-09
34.034, -3.613e-09
36.036, -3.696e-09
38.038, -3.781e-09
40.04, -3.865e-09
42.042, -3.953e-09
44.044, -4.04e-09
46.046, -4.119e-09
48.048, -4.196e-09
50.05, -4.276e-09
52.052, -4.356e-09
54.054, -4.439e-09
56.056, -4.514e-09
58.058, -4.592e-09
60.06, -4.672e-09
62.062, -4.751e-09
64.064, -4.836e-09
66.066, -4.918e-09
68.068, -4.994e-09
70.07, -5.073e-09
72.072, -5.155e-09
74.074, -5.24e-09
76.076, -5.325e-09
78.078, -5.414e-09
80.08, -5.494e-09
82.082, -5.575e-09
84.084, -5.659e-09
86.086, -5.745e-09
88.088, -5.832e-09
90.09, -5.915e-09
92.092, -6.002e-09
94.094, -6.089e-09
96.096, -6.17e-09
98.098, -6.25e-09
100.1, -6.328e-09
102.1, -6.409e-09
104.1, -6.487e-09
106.11, -6.564e-09
108.11, -6.643e-09
110.11, -6.719e-09
112.11, -6.799e-09
114.11, -6.877e-09
116.12, -6.954e-09
118.12, -7.033e-09
120.12, -7.117e-09
122.12, -7.202e-09
124.12, -7.287e-09
126.13, -7.372e-09
128.13, -7.45e-09
130.13, -7.53e-09
132.13, -7.612e-09
134.13, -7.694e-09
136.14, -7.775e-09
138.14, -7.855e-09
140.14, -7.943e-09
142.14, -8.025e-09
144.14, -8.113e-09
146.15, -8.2e-09
148.15, -8.278e-09
150.15, -8.356e-09
152.15, -8.436e-09
154.15, -8.518e-09
156.16, -8.596e-09
158.16, -8.673e-09
160.16, -8.75e-09
162.16, -8.835e-09
164.16, -8.918e-09
166.17, -9e-09
168.17, -9.079e-09
170.17, -9.163e-09
172.17, -9.241e-09
174.17, -9.324e-09
176.18, -9.402e-09
178.18, -9.476e-09
180.18, -9.547e-09
182.18, -9.621e-09
184.18, -9.697e-09
186.19, -9.777e-09
188.19, -9.854e-09
190.19, -9.93e-09
192.19, -1.0008e-08
194.19, -1.009e-08
196.2, -1.0173e-08
198.2, -1.0254e-08
200.2, -1.0331e-08
202.2, -1.0412e-08
204.2, -1.0491e-08
206.21, -1.0569e-08
208.21, -1.0647e-08
210.21, -1.0725e-08
212.21, -1.0808e-08
214.21, -1.0882e-08
216.22, -1.0956e-08
218.22, -1.1032e-08
220.22, -1.111e-08
222.22, -1.1192e-08
224.22, -1.1273e-08
226.23, -1.1353e-08
228.23, -1.1437e-08
230.23, -1.1514e-08
232.23, -1.1591e-08
234.23, -1.1659e-08
236.24, -1.1732e-08
238.24, -1.1804e-08
240.24, -1.1882e-08
242.24, -1.1958e-08
244.24, -1.2035e-08
246.25, -1.2114e-08
248.25, -1.2192e-08
250.25, -1.2273e-08
252.25, -1.2357e-08
254.25, -1.2441e-08
256.26, -1.2524e-08
