Burst starts (s), Burst ends(A)
1626165980.2430942, 1626165982.2496428
1626165982.265404, 1626165984.2879448
1626165984.3566232, 1626165986.3631825
1626165986.3788064, 1626165988.3858275
1626165988.4855242, 1626165990.493949
