Burst starts (s), Burst ends(A)
1626166848.54564, 1626166850.5538049
1626166850.58505, 1626166852.612584
1626166852.612584, 1626166854.636484
1626166854.6520987, 1626166856.6747417
1626166856.6900852, 1626166858.697907
