Time sep (s?), Charge (C)
1.981445, 4.152474e-11
2.111328, 3.900362e-11
2.243164, 4.080436e-11
2.37207, 4.308578e-11
2.501953, 4.380607e-11
2.633789, 3.660235e-11
2.762695, 4.260541e-11
2.893555, 4.116483e-11
3.025391, 3.071911e-11
3.157227, -2.500678e-09
3.287109, -5.159241e-09
3.416992, -7.882003e-09
3.547852, -1.063938e-08
3.675781, -1.337362e-08
3.804688, -1.614856e-08
3.9375, -1.769445e-08
4.06543, -1.76949e-08
4.196289, -1.768635e-08
4.324219, -1.769503e-08
4.453125, -1.769234e-08
4.583008, -1.768977e-08
4.711914, -1.768858e-08
4.842773, -1.768403e-08
4.973633, -1.769415e-08
5.105469, -1.991249e-08
5.232422, -2.257491e-08
5.363281, -2.530258e-08
5.495117, -2.811434e-08
5.623047, -3.088865e-08
5.75293, -3.369605e-08
5.884766, -3.557298e-08
6.014648, -3.556614e-08
6.143555, -3.557542e-08
6.273438, -3.556959e-08
6.405273, -3.557011e-08
6.537109, -3.556757e-08
6.665039, -3.556922e-08
6.794922, -3.556814e-08
6.924805, -3.556492e-08
7.055664, -3.679364e-08
7.18457, -3.943533e-08
7.317383, -4.222614e-08
7.450195, -4.508071e-08
7.579102, -4.788575e-08
7.707031, -5.073515e-08
7.837891, -5.361885e-08
7.969727, -5.370273e-08
8.099609, -5.370642e-08
8.230469, -5.370506e-08
8.363281, -5.370523e-08
8.493164, -5.370021e-08
8.62207, -5.370604e-08
8.75293, -5.369972e-08
8.885742, -5.370325e-08
9.017578, -5.475502e-08
9.147461, -5.743533e-08
9.280273, -6.027379e-08
9.410156, -6.312987e-08
9.541016, -6.602478e-08
9.671875, -6.892455e-08
9.804688, -7.186774e-08
9.933594, -7.198319e-08
10.06543, -7.198954e-08
10.19629, -7.198879e-08
10.32812, -7.19837e-08
10.45801, -7.198916e-08
10.58691, -7.198786e-08
10.71777, -7.198661e-08
10.84961, -7.198509e-08
10.98145, -7.31495e-08
11.11133, -7.58546e-08
11.24414, -7.868493e-08
11.37402, -8.153713e-08
11.50488, -8.440119e-08
11.63379, -8.72499e-08
11.7666, -9.018181e-08
11.90039, -9.024215e-08
12.0293, -9.023386e-08
12.1582, -9.023908e-08
12.29004, -9.023007e-08
12.41895, -9.023805e-08
12.55078, -9.023537e-08
12.68262, -9.023749e-08
12.81738, -9.023751e-08
12.94922, -9.022857e-08
13.0791, -9.02354e-08
13.21094, -9.022785e-08
13.33984, -9.023775e-08
13.4707, -9.022737e-08
13.60156, -9.023299e-08
