Wavelength(nm), SC photons / PD photons
350.0, 2.83029574369689
355.0, 3.1031669716136014
360.0, 3.2025210397100734
365.0, 3.022960979311889
370.0, 3.0392002497003237
380.0, 2.9090323018638693
385.0, 3.118909162098923
390.0, 3.0484950404106206
400.0, 3.0622181245005464
405.0, 3.236086728891611
410.0, 3.37370994205508
415.0, 3.161038798252158
420.0, 3.334990629170338
425.0, 3.2337876735438797
430.0, 3.343364332437959
435.0, 3.1443867385349926
440.0, 3.1904056663873828
445.0, 3.1367593875583206
450.0, 2.9988253573243617
455.0, 2.905825368873413
460.0, 3.259191300847097
465.0, 3.313211463187189
470.0, 3.3757005418135138
475.0, 3.3354039465366028
480.0, 3.5150903768656745
485.0, 3.5013529632175584
490.0, 3.4684594371337347
495.0, 3.6199201591400936
500.0, 3.4278952788841996
505.0, 3.2870045729158437
510.0, 3.5304567056530867
515.0, 3.261190631845051
520.0, 3.4044775134381906
525.0, 3.536796137557368
530.0, 3.360916533913835
535.0, 3.358127404164992
540.0, 3.3550108903499494
545.0, 3.2212152244887178
550.0, 3.3075657805395786
555.0, 3.5370412716066015
560.0, 3.3202230320927355
565.0, 3.590531449039832
570.0, 3.4841295538909645
575.0, 3.319988037888306
580.0, 3.169366032742542
585.0, 3.2419263902965714
590.0, 3.4219669858285484
595.0, 3.384075567735876
600.0, 3.2530312405441277
605.0, 3.242630170094422
610.0, 3.2483076603106937
615.0, 3.2498644028504637
620.0, 3.322811767092874
625.0, 3.072874509699337
630.0, 3.3943627551720588
635.0, 3.213508677536016
640.0, 3.328920959728882
645.0, 2.9910223096478195
650.0, 3.269674703190148
655.0, 3.038290868795301
660.0, 3.021336579771609
665.0, 3.1113729617746277
675.0, 3.238431894054098
680.0, 2.8516127137369005
685.0, 2.79365021799699
690.0, 2.8128751091173374
695.0, 2.7583767699868136
700.0, 2.7832909813771862
705.0, 2.701769806900801
710.0, 2.7979974545149364
715.0, 2.7846487401573223
720.0, 2.7468084152066203
725.0, 2.7053720538257005
730.0, 2.7354423263556304
735.0, 2.679102741293229
740.0, 2.723187574927308
745.0, 2.7088764409731714
750.0, 2.7633128504572855
755.0, 2.6870341655666405
760.0, 2.7734724755649087
765.0, 2.877692171067877
770.0, 3.010880337790765
780.0, 2.7152833520207924
785.0, 2.7238958072741952
790.0, 2.6309346560530544
795.0, 2.7006528628906468
800.0, 2.9232039952389437
805.0, 2.628146289919701
810.0, 2.660294713970345
815.0, 2.7670820760336694
820.0, 2.6414366811844507
825.0, 2.5977185934548848
830.0, 2.764584777536911
835.0, 2.6816254566292144
840.0, 2.6622187545693845
845.0, 2.76705974027989
850.0, 3.0120050263775586
855.0, 3.508865079502976
860.0, 3.1922742983289916
865.0, 3.1641879670867823
870.0, 2.8905050347780303
875.0, 2.911407334331383
880.0, 2.9103309640612705
885.0, 2.9355682389064937
890.0, 2.989735055268969
895.0, 3.0099226874061484
900.0, 3.034561670269847
905.0, 3.0307123627240196
910.0, 2.94657500494035
915.0, 3.153098424277991
920.0, 3.4386230866519836
925.0, 3.3484826437667907
930.0, 3.115369715582949
935.0, 3.229863207701119
940.0, 3.2406011134128065
945.0, 3.4147287601601097
950.0, 3.4306433803803986
955.0, 3.3763517265539345
960.0, 3.494665324417746
965.0, 3.5074528285354036
970.0, 3.6999417503194634
975.0, 3.506740337474264
980.0, 3.56906081728286
985.0, 3.9280927523632223
990.0, 3.8601634752802685
995.0, 4.065014409433505
1000.0, 4.045878216009843
1005.0, 4.061433598316531
1010.0, 4.225736147918364
1015.0, 4.257959607193219
1020.0, 4.331814406505487
1025.0, 4.628725524769336
1030.0, 4.3555606120110415
1035.0, 4.341697028046028
1040.0, 4.404731000140219
1045.0, 4.445986506787536
