Wavelength(nm), SC photons / PD photons
350.0, 3.287128610021763
360.0, 3.069383111433417
370.0, 3.3076603878648507
380.0, 3.033763191626333
390.0, 3.1660638143221935
400.0, 3.553431019435103
420.0, 3.679224221864422
430.0, 3.5820516723376743
440.0, 3.5100531518843674
450.0, 3.3768551641509275
460.0, 3.4606866362213835
470.0, 3.4931397692423127
480.0, 3.555729409424816
490.0, 3.9928246218374515
500.0, 3.5994277624423225
510.0, 3.944859635551787
520.0, 3.5336830935685986
530.0, 3.5975499582284263
540.0, 3.3782928818336937
550.0, 3.3960352637724904
560.0, 3.6557271736471417
570.0, 3.468030924297547
580.0, 3.437772479330987
590.0, 3.5668053662376717
610.0, 3.506943927946385
620.0, 3.499543516361851
630.0, 3.4284381632362186
640.0, 3.3291753479730897
650.0, 3.3238032505659354
660.0, 3.1829071177258528
670.0, 3.2890830386744745
680.0, 3.0515002299966247
690.0, 2.9913918266883956
700.0, 2.9070832014450807
710.0, 2.4602107629123413
720.0, 2.8976194298506717
730.0, 2.948559803468052
740.0, 2.8879840576633624
750.0, 2.8521954341224047
760.0, 2.808454650186175
770.0, 2.748182609418853
780.0, 2.879825668613193
790.0, 2.937381618985058
800.0, 2.923756764030466
810.0, 2.8362572001072945
820.0, 2.801146523859447
830.0, 2.8258283319663136
840.0, 2.914607143211184
850.0, 2.997639788789525
860.0, 3.2541676197683067
870.0, 3.02796892929249
880.0, 3.068452164136143
890.0, 3.217408595367107
