Time sep (s?), Charge (C)
1.970703, 3.756236e-11
2.103516, 4.020369e-11
2.234375, 4.572659e-11
2.364258, 4.380572e-11
2.49707, 3.780223e-11
2.625977, 3.720204e-11
2.756836, 4.380559e-11
2.888672, 4.116427e-11
3.019531, -1.599883e-08
3.150391, -1.600239e-08
3.28125, -1.599535e-08
3.40918, -1.600145e-08
3.538086, -1.599926e-08
3.666992, -1.599316e-08
3.800781, -1.599686e-08
3.931641, -1.600015e-08
4.0625, -1.599963e-08
4.194336, -1.599885e-08
4.323242, -1.599454e-08
4.453125, -1.599444e-08
4.582031, -1.599884e-08
4.713867, -1.599676e-08
4.84668, -1.599515e-08
4.974609, -3.213893e-08
5.106445, -3.214089e-08
5.236328, -3.213841e-08
5.366211, -3.21389e-08
5.496094, -3.213814e-08
5.628906, -3.213736e-08
5.757813, -3.213307e-08
5.887695, -3.212909e-08
6.017578, -3.213469e-08
6.148438, -3.213144e-08
6.280273, -3.213375e-08
6.40918, -3.213089e-08
6.540039, -3.213527e-08
6.670898, -3.213495e-08
6.802734, -3.213511e-08
6.932617, -4.815109e-08
7.064453, -4.815341e-08
7.195313, -4.814558e-08
7.325195, -4.815415e-08
7.456055, -4.814387e-08
7.586914, -4.815086e-08
7.71875, -4.814839e-08
7.847656, -4.814819e-08
7.977539, -4.814619e-08
8.109375, -4.814886e-08
8.241211, -4.814298e-08
8.371094, -4.815015e-08
8.50293, -4.814133e-08
8.633789, -4.815023e-08
8.763672, -4.814374e-08
8.894531, -6.444037e-08
9.025391, -6.443975e-08
9.155273, -6.44418e-08
9.28418, -6.443381e-08
9.416016, -6.443445e-08
9.548828, -6.444021e-08
9.680664, -6.443015e-08
9.811523, -6.443874e-08
9.942383, -6.443371e-08
10.07227, -6.443286e-08
10.20312, -6.443089e-08
10.33496, -6.443533e-08
10.46582, -6.443639e-08
10.59668, -6.443421e-08
10.72656, -6.443242e-08
10.85742, -7.894575e-08
10.9873, -8.027627e-08
11.11719, -8.027385e-08
11.24902, -8.027755e-08
11.37988, -8.026995e-08
11.51172, -8.027205e-08
11.64355, -8.026568e-08
11.77344, -8.026886e-08
11.9043, -8.026422e-08
12.03418, -8.027054e-08
12.16602, -8.026795e-08
12.29785, -8.026947e-08
12.42969, -8.02733e-08
12.56152, -8.026237e-08
12.69141, -8.027028e-08
12.82324, -8.026398e-08
12.95508, -8.026528e-08
13.08594, -8.027045e-08
13.21484, -8.027013e-08
13.34766, -8.026682e-08
