Time sep (ms?), Current (A)
0.0, -2.934e-08
2.002, -2.965e-08
4.004, -3.133e-08
6.006, -3.588e-08
8.008, -3.212e-08
10.01, -3.104e-08
12.012, -3.521e-08
14.014, -3.455e-08
16.016, -3.382e-08
18.018, -3.156e-08
20.02, -3.324e-08
22.022, -3.206e-08
24.024, -3.344e-08
26.026, -3.32e-08
28.028, -3.488e-08
30.03, -3.511e-08
32.032, -3.549e-08
34.034, -3.484e-08
36.036, -3.371e-08
38.038, -3.398e-08
40.04, -3.3e-08
42.042, -3.698e-08
44.044, -3.391e-08
46.046, -3.484e-08
48.048, -3.582e-08
50.05, -3.47e-08
52.052, -3.652e-08
54.054, -3.332e-08
56.056, -3.325e-08
58.058, -3.371e-08
60.06, -3.194e-08
62.062, -3.512e-08
64.064, -3.38e-08
66.066, -3.55e-08
68.068, -3.603e-08
70.07, -3.435e-08
72.072, -3.558e-08
74.074, -3.489e-08
76.076, -3.199e-08
78.078, -3.355e-08
80.08, -3.562e-08
82.082, -3.653e-08
84.084, -3.545e-08
86.086, -3.636e-08
88.088, -3.156e-08
90.09, -3.508e-08
92.092, -3.402e-08
94.094, -3.402e-08
96.096, -3.576e-08
98.098, -3.461e-08
100.1, -3.512e-08
102.1, -3.712e-08
104.1, -3.524e-08
106.11, -3.79e-08
108.11, -3.657e-08
110.11, -3.538e-08
112.11, -3.386e-08
114.11, -3.361e-08
116.12, -3.563e-08
118.12, -3.806e-08
120.12, -3.501e-08
122.12, -3.657e-08
124.12, -3.686e-08
126.13, -3.743e-08
128.13, -3.876e-08
130.13, -3.979e-08
132.13, -4.021e-08
134.13, -4.003e-08
136.14, -3.595e-08
138.14, -3.712e-08
140.14, -3.782e-08
142.14, -3.536e-08
144.14, -3.637e-08
146.15, -3.715e-08
148.15, -3.575e-08
150.15, -3.552e-08
152.15, -3.629e-08
154.15, -3.871e-08
156.16, -3.905e-08
158.16, -3.426e-08
160.16, -3.612e-08
162.16, -3.624e-08
164.16, -3.697e-08
166.17, -3.66e-08
168.17, -3.796e-08
170.17, -3.574e-08
172.17, -3.451e-08
174.17, -3.883e-08
176.18, -3.813e-08
178.18, -3.576e-08
180.18, -3.789e-08
182.18, -3.695e-08
184.18, -3.773e-08
186.19, -3.531e-08
188.19, -3.528e-08
190.19, -3.777e-08
