Time sep (ms?), Current (A)
0.0, -4.099e-08
2.002, -3.654e-08
4.004, -4.027e-08
6.006, -4.128e-08
8.008, -4.099e-08
10.01, -3.608e-08
12.012, -3.758e-08
14.014, -4.056e-08
16.016, -4.144e-08
18.018, -4.042e-08
20.02, -4.212e-08
22.022, -4.106e-08
24.024, -4.109e-08
26.026, -4.344e-08
28.028, -4.221e-08
30.03, -4.162e-08
32.032, -3.785e-08
34.034, -4.218e-08
36.036, -3.913e-08
38.038, -3.731e-08
40.04, -3.776e-08
42.042, -3.886e-08
44.044, -4.008e-08
46.046, -4.296e-08
48.048, -3.925e-08
50.05, -3.932e-08
52.052, -4.211e-08
54.054, -4.186e-08
56.056, -4.06e-08
58.058, -4.182e-08
60.06, -4.148e-08
62.062, -4.144e-08
64.064, -3.831e-08
66.066, -4.426e-08
68.068, -4.51e-08
70.07, -4.192e-08
72.072, -4.084e-08
74.074, -4.216e-08
76.076, -4.274e-08
78.078, -4.672e-08
80.08, -4.287e-08
82.082, -3.925e-08
84.084, -4.534e-08
86.086, -4.288e-08
88.088, -4.156e-08
90.09, -4.255e-08
92.092, -4.339e-08
94.094, -4.184e-08
96.096, -4.61e-08
98.098, -4.411e-08
100.1, -4.606e-08
102.1, -4.576e-08
104.1, -4.366e-08
106.11, -4.264e-08
108.11, -4.288e-08
110.11, -4.468e-08
112.11, -4.088e-08
114.11, -4.482e-08
116.12, -4.485e-08
118.12, -4.006e-08
120.12, -4.223e-08
122.12, -3.761e-08
124.12, -4.121e-08
126.13, -4.236e-08
128.13, -3.915e-08
130.13, -3.872e-08
132.13, -4.062e-08
134.13, -4.024e-08
136.14, -3.988e-08
138.14, -3.796e-08
140.14, -4.023e-08
142.14, -3.777e-08
144.14, -4.038e-08
146.15, -4.425e-08
148.15, -4.2e-08
150.15, -4.013e-08
152.15, -4.204e-08
154.15, -4.336e-08
156.16, -4.238e-08
158.16, -4e-08
160.16, -4.323e-08
162.16, -4.359e-08
164.16, -4.063e-08
166.17, -4.237e-08
168.17, -4.397e-08
170.17, -3.989e-08
172.17, -3.903e-08
