Burst starts (s), Burst ends(A)
1625732212.255257, 1625732214.2583792
1625732214.3190918, 1625732216.3328695
1625732216.383495, 1625732218.3934033
1625732218.4336352, 1625732220.4490056
1625732220.4942725, 1625732222.5067093
