Time sep (s?), Charge (C)
1.973633, 3.528023e-11
2.102539, 9.465623e-12
2.233398, -2.211138e-11
2.361328, -4.876585e-11
2.493164, -8.130432e-11
2.621094, -1.02556e-10
2.750977, -1.308918e-10
2.881836, -1.505819e-10
3.012695, -5.135449e-10
3.141602, -1.117366e-07
3.272461, -2.339773e-07
3.404297, -3.585301e-07
3.53418, -4.833872e-07
3.663086, -6.068049e-07
3.792969, -7.318803e-07
3.923828, -8.572015e-07
4.054688, -9.147938e-07
4.186523, -9.147765e-07
4.316406, -9.147628e-07
4.444336, -9.147698e-07
4.574219, -9.147557e-07
4.704102, -9.147528e-07
4.833984, -9.147616e-07
4.96582, -9.147593e-07
5.09668, -9.931071e-07
5.225586, -1.111361e-06
5.357422, -1.235022e-06
5.483398, -1.356414e-06
5.611328, -1.478631e-06
5.740234, -1.602662e-06
5.870117, -1.72809e-06
5.998047, -1.831721e-06
6.126953, -1.831683e-06
6.257813, -1.831667e-06
6.389648, -1.83163e-06
6.520508, -1.831627e-06
6.650391, -1.831612e-06
6.782227, -1.831608e-06
6.913086, -1.831585e-06
7.042969, -1.860253e-06
7.174805, -1.979588e-06
7.37207, -2.160336e-06
7.503906, -2.284436e-06
7.632813, -2.407268e-06
7.764648, -2.532053e-06
7.897461, -2.658562e-06
8.027344, -2.741185e-06
8.158203, -2.741177e-06
8.290039, -2.741129e-06
8.424805, -2.741131e-06
8.556641, -2.741133e-06
8.707031, -2.741053e-06
8.838867, -2.741008e-06
8.970703, -2.741067e-06
9.099609, -2.800553e-06
9.230469, -2.920684e-06
9.360352, -3.041383e-06
9.491211, -3.163293e-06
9.619141, -3.284656e-06
9.750977, -3.409485e-06
9.881836, -3.533822e-06
10.01562, -3.643438e-06
10.14453, -3.643384e-06
10.27441, -3.643364e-06
10.40527, -3.643273e-06
10.53418, -3.64324e-06
10.66406, -3.643275e-06
10.79492, -3.643244e-06
10.92383, -3.64318e-06
11.05273, -3.686901e-06
11.18359, -3.80525e-06
11.31445, -3.926092e-06
11.44629, -4.050531e-06
11.5752, -4.172549e-06
11.70703, -4.297352e-06
11.83887, -4.422909e-06
11.96973, -4.545846e-06
12.09766, -4.548066e-06
12.22656, -4.548152e-06
12.3584, -4.548061e-06
12.4873, -4.548085e-06
12.61914, -4.54798e-06
12.74707, -4.547958e-06
12.87695, -4.547993e-06
13.00586, -4.547965e-06
13.13867, -4.547978e-06
13.26953, -4.547895e-06
13.40039, -4.547913e-06
13.5293, -4.547838e-06
