Time sep (ms?), Current (A)
0.0, -2.926e-08
2.002, -3.206e-08
4.004, -2.905e-08
6.006, -2.87e-08
8.008, -2.96e-08
10.01, -2.871e-08
12.012, -2.822e-08
14.014, -2.586e-08
16.016, -2.308e-08
18.018, -2.716e-08
20.02, -2.897e-08
22.022, -2.829e-08
24.024, -2.637e-08
26.026, -2.937e-08
28.028, -2.592e-08
30.03, -3.055e-08
32.032, -2.986e-08
34.034, -2.845e-08
36.036, -3.23e-08
38.038, -3.147e-08
40.04, -3.182e-08
42.042, -3.148e-08
44.044, -3.199e-08
46.046, -3.299e-08
48.048, -3.29e-08
50.05, -3.202e-08
52.052, -3.173e-08
54.054, -2.971e-08
56.056, -3.284e-08
58.058, -2.949e-08
60.06, -2.977e-08
62.062, -3.076e-08
64.064, -2.978e-08
66.066, -3.323e-08
68.068, -2.712e-08
70.07, -2.98e-08
72.072, -2.835e-08
74.074, -2.602e-08
76.076, -3.191e-08
78.078, -2.871e-08
80.08, -2.606e-08
82.082, -2.876e-08
84.084, -2.884e-08
86.086, -2.998e-08
88.088, -3.086e-08
90.09, -2.898e-08
92.092, -2.854e-08
94.094, -2.769e-08
96.096, -2.311e-08
98.098, -2.867e-08
100.1, -3.138e-08
102.1, -2.929e-08
104.1, -3.275e-08
106.11, -3.207e-08
108.11, -3.189e-08
110.11, -2.729e-08
112.11, -3.007e-08
114.11, -3.128e-08
116.12, -3.16e-08
118.12, -3.416e-08
120.12, -3.034e-08
122.12, -3.162e-08
124.12, -3.203e-08
126.13, -2.975e-08
128.13, -3.528e-08
130.13, -3.104e-08
132.13, -2.968e-08
134.13, -3.443e-08
136.14, -3.106e-08
138.14, -3.294e-08
140.14, -3.3e-08
142.14, -2.86e-08
144.14, -3.247e-08
146.15, -3.304e-08
148.15, -3.213e-08
150.15, -3.251e-08
152.15, -3.527e-08
154.15, -3.346e-08
156.16, -3.399e-08
158.16, -3.725e-08
160.16, -3.377e-08
162.16, -3.462e-08
164.16, -3.214e-08
166.17, -3.196e-08
168.17, -3.019e-08
170.17, -2.868e-08
172.17, -2.891e-08
174.17, -2.906e-08
176.18, -3e-08
178.18, -3.141e-08
180.18, -3.132e-08
182.18, -2.983e-08
184.18, -3.098e-08
186.19, -3.161e-08
188.19, -3.278e-08
190.19, -3.005e-08
192.19, -3.027e-08
194.19, -3.029e-08
196.2, -2.823e-08
198.2, -3.002e-08
