Time sep (s?), Charge (C)
1.979492, 3.480009e-11
2.112305, 6.344814e-12
2.243164, -2.271141e-11
2.374023, -5.789059e-11
2.505859, -7.866229e-11
2.637695, -1.075978e-10
2.768555, -1.382149e-10
2.899414, -1.527415e-10
3.032227, -4.813843e-08
3.164063, -1.615857e-07
3.293945, -2.7586e-07
3.423828, -3.946763e-07
3.555664, -5.148813e-07
3.6875, -6.356284e-07
3.817383, -7.537679e-07
3.947266, -8.711429e-07
4.077148, -8.718177e-07
4.208008, -8.718e-07
4.337891, -8.717979e-07
4.46875, -8.717868e-07
4.601563, -8.717907e-07
4.732422, -8.717901e-07
4.866211, -8.717824e-07
4.99707, -8.952542e-07
5.128906, -1.01113e-06
5.258789, -1.127249e-06
5.390625, -1.248049e-06
5.523438, -1.372638e-06
5.706055, -1.540378e-06
5.837891, -1.665131e-06
5.970703, -1.762108e-06
6.101563, -1.762079e-06
6.230469, -1.762051e-06
6.362305, -1.762041e-06
6.493164, -1.76202e-06
6.625977, -1.762006e-06
6.755859, -1.761994e-06
6.888672, -1.761992e-06
7.018555, -1.837643e-06
7.149414, -1.95652e-06
7.28418, -2.081951e-06
7.482422, -2.26207e-06
7.613281, -2.385334e-06
7.744141, -2.508598e-06
7.875, -2.633001e-06
8.006836, -2.659292e-06
8.139648, -2.659321e-06
8.270508, -2.659204e-06
8.40332, -2.659279e-06
8.53418, -2.659251e-06
8.664063, -2.659187e-06
8.794922, -2.659195e-06
8.926758, -2.659141e-06
9.061523, -2.745985e-06
9.193359, -2.863851e-06
9.325195, -2.98572e-06
9.459961, -3.112028e-06
9.59082, -3.235372e-06
9.723633, -3.359848e-06
9.854492, -3.48348e-06
9.982422, -3.551914e-06
10.20312, -3.551904e-06
11.07129, -3.656055e-06
11.20215, -3.773803e-06
11.33496, -3.894765e-06
11.46875, -4.018241e-06
11.59863, -4.138582e-06
11.72852, -4.26042e-06
11.85938, -4.382016e-06
11.9873, -4.436042e-06
12.11816, -4.435961e-06
12.25, -4.435924e-06
12.38086, -4.435932e-06
12.51172, -4.435925e-06
12.64355, -4.435912e-06
12.77441, -4.435861e-06
12.90625, -4.43586e-06
13.03711, -4.435748e-06
13.16699, -4.435823e-06
13.29785, -4.435759e-06
13.43066, -4.435729e-06
