Time sep (s?), Charge (C)
2.039063, 3.612089e-11
2.171875, 1.042669e-11
2.303711, -1.388681e-13
2.436523, -2.55929e-11
2.569336, -4.144213e-11
2.702148, -5.140701e-11
2.839844, -6.857672e-11
2.973633, -8.310436e-11
3.104492, -2.863426e-08
3.238281, -9.992142e-08
3.375977, -1.766452e-07
3.513672, -2.557686e-07
3.652344, -3.364658e-07
3.792969, -4.187952e-07
3.958984, -5.160756e-07
4.111328, -5.515035e-07
4.242188, -5.514953e-07
4.374023, -5.514887e-07
4.507813, -5.514815e-07
4.643555, -5.51479e-07
4.77832, -5.514792e-07
4.917969, -5.514851e-07
5.061523, -5.654088e-07
5.21875, -6.507307e-07
5.379883, -7.415345e-07
5.511719, -8.179688e-07
5.642578, -8.96201e-07
5.775391, -9.753787e-07
5.905273, -1.054038e-06
6.041992, -1.111806e-06
6.18457, -1.111779e-06
6.333008, -1.111772e-06
6.483398, -1.111758e-06
6.639648, -1.111743e-06
6.797852, -1.11174e-06
6.954102, -1.111734e-06
7.084961, -1.154209e-06
7.21582, -1.227469e-06
7.348633, -1.303418e-06
7.480469, -1.381024e-06
7.614258, -1.459669e-06
7.746094, -1.537381e-06
7.882813, -1.618472e-06
8.058594, -1.67265e-06
8.189453, -1.672625e-06
8.323242, -1.672621e-06
8.458008, -1.672602e-06
8.591797, -1.672598e-06
8.724609, -1.67257e-06
8.858398, -1.672562e-06
8.992188, -1.67256e-06
9.126953, -1.703687e-06
9.260742, -1.776868e-06
9.396484, -1.853335e-06
9.529297, -1.929448e-06
9.665039, -2.00928e-06
9.798828, -2.087103e-06
10.00293, -2.203793e-06
10.14551, -2.222311e-06
10.2832, -2.2223e-06
10.42969, -2.222295e-06
10.57227, -2.222224e-06
10.71875, -2.222186e-06
10.86523, -2.222199e-06
11.01172, -2.222263e-06
11.16113, -2.28339e-06
11.31055, -2.365951e-06
11.46582, -2.454058e-06
11.59668, -2.528829e-06
11.73535, -2.60926e-06
11.86914, -2.685865e-06
12.0, -2.761569e-06
12.13379, -2.768049e-06
12.26563, -2.768092e-06
12.39844, -2.768119e-06
12.53125, -2.768026e-06
12.66602, -2.768015e-06
12.80078, -2.767997e-06
12.9375, -2.767955e-06
13.07422, -2.767981e-06
13.21875, -2.76793e-06
