Burst starts (s), Burst ends(A)
1625731230.634183, 1625731232.6386628
1625731232.6939538, 1625731234.709745
1625731234.7562182, 1625731236.7682712
1625731236.8014684, 1625731238.8075616
1625731238.850837, 1625731240.8519917
