Time sep (s?), Charge (C)
1.975586, 4.512541e-11
2.106445, 4.332462e-11
2.239258, 3.648054e-11
2.367188, 3.479972e-11
2.499023, 4.236385e-11
2.629883, 3.92423e-11
2.758789, 4.284427e-11
2.890625, 3.431952e-11
3.020508, -6.740732e-10
3.152344, -3.154996e-09
3.282227, -5.723335e-09
3.413086, -8.453519e-09
3.544922, -1.121928e-08
3.675781, -1.394796e-08
3.805664, -1.670522e-08
3.9375, -1.957536e-08
4.066406, -1.979814e-08
4.198242, -1.980061e-08
4.328125, -1.979434e-08
4.458008, -1.9801e-08
4.588867, -1.979824e-08
4.71875, -1.980303e-08
4.849609, -1.979506e-08
4.981445, -1.980208e-08
5.112305, -2.20429e-08
5.241211, -2.469184e-08
5.37207, -2.73824e-08
5.50293, -3.015634e-08
5.634766, -3.291682e-08
5.764648, -3.571729e-08
5.896484, -3.855793e-08
6.027344, -4.00056e-08
6.157227, -4.000541e-08
6.288086, -4.000038e-08
6.418945, -4.000863e-08
6.549805, -4.000205e-08
6.682617, -4.000337e-08
6.813477, -4.000022e-08
6.945313, -4.000916e-08
7.077148, -4.203846e-08
7.208008, -4.466422e-08
7.337891, -4.73562e-08
7.46875, -5.018294e-08
7.599609, -5.296444e-08
7.729492, -5.585813e-08
7.861328, -5.873101e-08
7.988281, -6.042826e-08
8.120117, -6.042956e-08
8.249023, -6.042377e-08
8.380859, -6.043024e-08
8.510742, -6.042869e-08
8.640625, -6.042671e-08
8.770508, -6.043e-08
8.901367, -6.042956e-08
9.033203, -6.206933e-08
9.163086, -6.465593e-08
9.293945, -6.739879e-08
9.425781, -7.017676e-08
9.556641, -7.294977e-08
9.688477, -7.57874e-08
9.819336, -7.858058e-08
9.949219, -8.05417e-08
10.08008, -8.053329e-08
10.20801, -8.053883e-08
10.33887, -8.053812e-08
10.46973, -8.054003e-08
10.60059, -8.053449e-08
10.72949, -8.053388e-08
10.86035, -8.053286e-08
10.99023, -8.202372e-08
11.12109, -8.453815e-08
11.25098, -8.713515e-08
11.37891, -8.976292e-08
11.50977, -9.241148e-08
11.6416, -9.512974e-08
11.77246, -9.793101e-08
11.90332, -9.998634e-08
12.03223, -9.998035e-08
12.16113, -9.998529e-08
12.29199, -9.997769e-08
12.42188, -9.998254e-08
12.55371, -9.997619e-08
12.68457, -9.998133e-08
12.81543, -9.997503e-08
12.94336, -9.998274e-08
13.07422, -9.997362e-08
13.2041, -9.998018e-08
13.33496, -9.997513e-08
13.46484, -9.997833e-08
