Time sep (s?), Charge (C)
1.984375, 3.13178e-11
2.114258, 1.162734e-11
2.245117, -2.295222e-11
2.375977, -4.552449e-11
2.504883, -7.62618e-11
2.636719, -9.162936e-11
2.768555, -1.18525e-10
2.899414, -1.362948e-10
3.037109, -4.880614e-08
3.166992, -1.566031e-07
3.297852, -2.670063e-07
3.427734, -3.77062e-07
3.556641, -4.881451e-07
3.688477, -6.005914e-07
3.820313, -7.137492e-07
3.949219, -8.20842e-07
4.081055, -8.210512e-07
4.211914, -8.210497e-07
4.342773, -8.210332e-07
4.470703, -8.210342e-07
4.602539, -8.210294e-07
4.786133, -8.210315e-07
4.916016, -8.210291e-07
5.045898, -8.81803e-07
5.177734, -9.912262e-07
5.308594, -1.103165e-06
5.436523, -1.214658e-06
5.568359, -1.328083e-06
5.697266, -1.441257e-06
5.829102, -1.556872e-06
5.958008, -1.651896e-06
6.088867, -1.651867e-06
6.219727, -1.651835e-06
6.350586, -1.651833e-06
6.481445, -1.651816e-06
6.609375, -1.651793e-06
6.737305, -1.651795e-06
6.865234, -1.651786e-06
6.995117, -1.678963e-06
7.124023, -1.787795e-06
7.254883, -1.899539e-06
7.84082, -2.398423e-06
7.970703, -2.488302e-06
8.101563, -2.488243e-06
8.232422, -2.488245e-06
8.361328, -2.488203e-06
8.490234, -2.488147e-06
8.620117, -2.488129e-06
8.749023, -2.488091e-06
8.876953, -2.488159e-06
9.007813, -2.534751e-06
9.138672, -2.644744e-06
9.266602, -2.754995e-06
9.394531, -2.867995e-06
9.524414, -2.982217e-06
9.65625, -3.097271e-06
9.787109, -3.212697e-06
9.917969, -3.32563e-06
10.0498, -3.326816e-06
10.18066, -3.326805e-06
10.31152, -3.326831e-06
10.44043, -3.32675e-06
10.57227, -3.32671e-06
10.7041, -3.326744e-06
10.83105, -3.326739e-06
10.96094, -3.337445e-06
11.0918, -3.444811e-06
11.22168, -3.555012e-06
11.35254, -3.667438e-06
11.4834, -3.781142e-06
11.61426, -3.895059e-06
11.74707, -4.009952e-06
11.87695, -4.123747e-06
12.00586, -4.158079e-06
12.13477, -4.158069e-06
12.26563, -4.158066e-06
12.39648, -4.158003e-06
12.52832, -4.157976e-06
12.6582, -4.157991e-06
12.78613, -4.157972e-06
12.91699, -4.157878e-06
13.04688, -4.157923e-06
13.17773, -4.157833e-06
13.30664, -4.157901e-06
13.4375, -4.157854e-06
13.56836, -4.157897e-06
