Burst starts (s), Burst ends(A)
1625739623.5522227, 1625739625.5771017
1625739625.5771017, 1625739627.6003795
1625739627.6157167, 1625739629.6913807
1625739629.7755566, 1625739631.7982416
1625739631.8463802, 1625739633.8720129
