Time sep (s?), Charge (C)
1.984375, 3.636065e-11
2.113281, 4.608596e-11
2.241211, 3.515992e-11
2.407227, 3.720099e-11
2.537109, 3.924219e-11
2.666016, 3.792138e-11
2.797852, 3.672099e-11
2.927734, 3.648052e-11
3.058594, -1.118917e-09
3.19043, -3.426232e-09
3.321289, -5.811696e-09
3.452148, -8.22205e-09
3.583984, -1.074175e-08
3.713867, -1.32317e-08
3.844727, -1.570993e-08
3.974609, -1.786055e-08
4.101563, -1.786565e-08
4.230469, -1.785983e-08
4.361328, -1.786042e-08
4.492188, -1.786072e-08
4.621094, -1.785519e-08
4.751953, -1.786348e-08
4.883789, -1.785474e-08
5.014648, -1.785754e-08
5.143555, -1.975247e-08
5.275391, -2.207504e-08
5.40625, -2.44558e-08
5.538086, -2.688664e-08
5.667969, -2.933213e-08
5.798828, -3.178759e-08
5.928711, -3.433473e-08
6.05957, -3.563294e-08
6.189453, -3.562862e-08
6.321289, -3.563453e-08
6.451172, -3.562781e-08
6.580078, -3.563498e-08
6.708008, -3.563152e-08
6.838867, -3.562958e-08
6.969727, -3.563438e-08
7.101563, -3.670828e-08
7.232422, -3.901594e-08
7.363281, -4.141546e-08
7.495117, -4.385586e-08
7.625, -4.632294e-08
7.756836, -4.884336e-08
7.888672, -5.141564e-08
8.018555, -5.36871e-08
8.147461, -5.368717e-08
8.279297, -5.368648e-08
8.410156, -5.36846e-08
8.538086, -5.368084e-08
8.669922, -5.368523e-08
8.797852, -5.367836e-08
8.929688, -5.368148e-08
9.058594, -5.406761e-08
9.19043, -5.635347e-08
9.322266, -5.877697e-08
9.453125, -6.123831e-08
9.583984, -6.378291e-08
9.714844, -6.634754e-08
9.84668, -6.897234e-08
9.975586, -7.148195e-08
10.10547, -7.197055e-08
10.2373, -7.196639e-08
10.36914, -7.19704e-08
10.49902, -7.196846e-08
10.62988, -7.19671e-08
10.76074, -7.197534e-08
10.89258, -7.196041e-08
11.02344, -7.197016e-08
11.1543, -7.41012e-08
11.28613, -7.64682e-08
11.41699, -7.899548e-08
11.54785, -8.147347e-08
11.67871, -8.401759e-08
11.80957, -8.655035e-08
11.93848, -8.908283e-08
12.06738, -9.027535e-08
12.19629, -9.026818e-08
12.32617, -9.027006e-08
12.45508, -9.027042e-08
12.58496, -9.027112e-08
12.71582, -9.026829e-08
12.84766, -9.026704e-08
12.97656, -9.026289e-08
13.1084, -9.027131e-08
