Time sep (s?), Charge (C)
2.0, 4.548561e-11
2.132813, 4.344463e-11
2.264648, 3.76812e-11
2.396484, 3.744134e-11
2.527344, 3.684072e-11
2.719727, 3.912213e-11
2.850586, 3.852193e-11
2.979492, 3.51601e-11
3.110352, -1.26216e-09
3.241211, -3.810086e-09
3.373047, -6.463667e-09
3.501953, -9.162739e-09
3.632813, -1.195015e-08
3.763672, -1.472732e-08
3.895508, -1.7517e-08
4.025391, -2.001168e-08
4.155273, -2.000557e-08
4.287109, -2.000709e-08
4.416016, -2.001097e-08
4.548828, -2.001082e-08
4.679688, -2.000753e-08
4.810547, -2.001219e-08
4.94043, -2.001062e-08
5.071289, -2.077926e-08
5.201172, -2.32907e-08
5.333008, -2.593874e-08
5.462891, -2.862015e-08
5.594727, -3.133395e-08
5.724609, -3.407324e-08
5.853516, -3.672674e-08
5.982422, -3.947203e-08
6.112305, -3.973889e-08
6.243164, -3.974142e-08
6.375, -3.973495e-08
6.506836, -3.974028e-08
6.636719, -3.973543e-08
6.768555, -3.973813e-08
6.898438, -3.973335e-08
7.030273, -4.045132e-08
7.161133, -4.285739e-08
7.291992, -4.542914e-08
7.420898, -4.800574e-08
7.552734, -5.06776e-08
7.68457, -5.336454e-08
7.813477, -5.603287e-08
7.944336, -5.871513e-08
8.072266, -5.904342e-08
8.204102, -5.904364e-08
8.334961, -5.904199e-08
8.466797, -5.904561e-08
8.594727, -5.904195e-08
8.722656, -5.904761e-08
8.853516, -5.904191e-08
8.986328, -5.932836e-08
9.118164, -6.173543e-08
9.248047, -6.428679e-08
9.376953, -6.689131e-08
9.509766, -6.965964e-08
9.640625, -7.241545e-08
9.773438, -7.520327e-08
9.902344, -7.794142e-08
10.03125, -7.868526e-08
10.16211, -7.868575e-08
10.29297, -7.868284e-08
10.42285, -7.868795e-08
10.55371, -7.867965e-08
10.68359, -7.868333e-08
10.8125, -7.868177e-08
10.94336, -7.868596e-08
11.0752, -8.076766e-08
11.20605, -8.345137e-08
11.33398, -8.608685e-08
11.46484, -8.888502e-08
11.5957, -9.164471e-08
11.72559, -9.447962e-08
11.85645, -9.725481e-08
11.9873, -9.87878e-08
12.11621, -9.87845e-08
12.24707, -9.879166e-08
12.37891, -9.878471e-08
12.51074, -9.878583e-08
12.6416, -9.878649e-08
12.77246, -9.878919e-08
12.90332, -9.878707e-08
13.03223, -9.878533e-08
13.16309, -9.878783e-08
13.29297, -9.878904e-08
13.46094, -9.878102e-08
13.5918, -9.878409e-08
