Time sep (ms?), Current (A)
0.0, -2.894e-08
2.002, -3.643e-08
4.004, -3.346e-08
6.006, -3.316e-08
8.008, -3.733e-08
10.01, -3.433e-08
12.012, -3.483e-08
14.014, -3.426e-08
16.016, -3.139e-08
18.018, -3.095e-08
20.02, -2.862e-08
22.022, -3.416e-08
24.024, -3.649e-08
26.026, -3.255e-08
28.028, -3.205e-08
30.03, -3.532e-08
32.032, -3.368e-08
34.034, -3.423e-08
36.036, -3.74e-08
38.038, -3.257e-08
40.04, -3.228e-08
42.042, -3.122e-08
44.044, -3.407e-08
46.046, -3.067e-08
48.048, -3.214e-08
50.05, -3.384e-08
52.052, -3.236e-08
54.054, -3.369e-08
56.056, -3.676e-08
58.058, -3.313e-08
60.06, -3.293e-08
62.062, -3.288e-08
64.064, -3.427e-08
66.066, -3.394e-08
68.068, -3.311e-08
70.07, -3.252e-08
72.072, -3.755e-08
74.074, -3.597e-08
76.076, -3.463e-08
78.078, -3.273e-08
80.08, -3.166e-08
82.082, -3.424e-08
84.084, -3.434e-08
86.086, -3.191e-08
88.088, -3.46e-08
90.09, -3.398e-08
92.092, -3.279e-08
94.094, -3.221e-08
96.096, -3.528e-08
98.098, -3.28e-08
100.1, -3.115e-08
102.1, -3.322e-08
104.1, -3.149e-08
106.11, -3.209e-08
108.11, -3.053e-08
110.11, -3.061e-08
112.11, -2.962e-08
114.11, -3.006e-08
116.12, -3.16e-08
118.12, -3.022e-08
120.12, -2.702e-08
122.12, -3.049e-08
124.12, -3.095e-08
126.13, -3.192e-08
128.13, -3.373e-08
130.13, -3.169e-08
132.13, -3.014e-08
134.13, -3.168e-08
136.14, -3.128e-08
138.14, -2.979e-08
140.14, -2.773e-08
142.14, -3.112e-08
144.14, -3.363e-08
146.15, -3e-08
148.15, -2.85e-08
150.15, -2.9e-08
152.15, -3.371e-08
154.15, -3.187e-08
156.16, -3.013e-08
158.16, -2.981e-08
160.16, -2.87e-08
162.16, -3.122e-08
164.16, -2.73e-08
166.17, -2.994e-08
168.17, -3.136e-08
170.17, -3.208e-08
172.17, -2.88e-08
174.17, -2.948e-08
176.18, -2.863e-08
178.18, -2.721e-08
180.18, -2.895e-08
182.18, -2.81e-08
184.18, -3.507e-08
186.19, -3.135e-08
188.19, -3.256e-08
190.19, -3.205e-08
192.19, -2.872e-08
194.19, -2.838e-08
196.2, -2.865e-08
198.2, -2.981e-08
200.2, -3.31e-08
202.2, -3.272e-08
204.2, -3.066e-08
206.21, -2.904e-08
208.21, -2.712e-08
210.21, -2.92e-08
212.21, -3.091e-08
214.21, -3.098e-08
216.22, -3.079e-08
218.22, -2.886e-08
220.22, -2.779e-08
222.22, -3.106e-08
224.22, -2.924e-08
226.23, -3.006e-08
228.23, -2.654e-08
230.23, -3.176e-08
232.23, -3.172e-08
234.23, -3.097e-08
236.24, -3.21e-08
238.24, -3.297e-08
240.24, -2.784e-08
242.24, -3.514e-08
244.24, -3.106e-08
246.25, -3.029e-08
248.25, -3.12e-08
250.25, -3.066e-08
252.25, -2.872e-08
254.25, -3.018e-08
256.26, -3.022e-08
258.26, -2.828e-08
260.26, -2.696e-08
262.26, -3.046e-08
264.26, -3.092e-08
266.27, -3.185e-08
268.27, -2.837e-08
270.27, -2.748e-08
272.27, -2.924e-08
274.27, -3.133e-08
276.28, -2.878e-08
278.28, -2.436e-08
280.28, -2.849e-08
282.28, -2.724e-08
284.28, -2.569e-08
286.29, -2.536e-08
288.29, -2.669e-08
290.29, -2.844e-08
292.29, -2.874e-08
294.29, -2.607e-08
296.3, -2.676e-08
298.3, -2.72e-08
300.3, -3.11e-08
302.3, -2.895e-08
304.3, -3.013e-08
306.31, -3.024e-08
308.31, -2.949e-08
310.31, -3.124e-08
312.31, -2.921e-08
314.31, -2.733e-08
316.32, -3.324e-08
318.32, -3.147e-08
320.32, -2.478e-08
322.32, -2.906e-08
324.32, -2.788e-08
326.33, -3.031e-08
328.33, -2.653e-08
330.33, -2.875e-08
332.33, -2.784e-08
334.33, -2.549e-08
336.34, -3.044e-08
338.34, -3.123e-08
340.34, -3.058e-08
342.34, -3.013e-08
344.34, -3.301e-08
346.35, -3.109e-08
348.35, -2.93e-08
350.35, -3.034e-08
352.35, -3.013e-08
354.35, -2.569e-08
356.36, -2.943e-08
358.36, -2.943e-08
360.36, -2.771e-08
362.36, -2.948e-08
364.36, -2.766e-08
366.37, -2.956e-08
368.37, -3.043e-08
370.37, -3.076e-08
372.37, -2.941e-08
374.37, -3.366e-08
376.38, -2.903e-08
378.38, -3.155e-08
380.38, -2.96e-08
382.38, -2.957e-08
384.38, -3.227e-08
386.39, -3.028e-08
388.39, -3.292e-08
390.39, -3.113e-08
392.39, -3.411e-08
394.39, -3.411e-08
396.4, -3.424e-08
398.4, -3.424e-08
400.4, -3.388e-08
402.4, -3.394e-08
404.4, -3.357e-08
406.41, -3.484e-08
408.41, -3.378e-08
410.41, -3.764e-08
412.41, -3.335e-08
414.41, -3.277e-08
416.42, -3.296e-08
418.42, -3.367e-08
420.42, -3.13e-08
422.42, -3.336e-08
424.42, -3.364e-08
426.43, -3.466e-08
428.43, -3.336e-08
430.43, -2.987e-08
432.43, -3.149e-08
434.43, -3.207e-08
436.44, -3.614e-08
438.44, -2.998e-08
440.44, -3.059e-08
442.44, -2.964e-08
444.44, -2.606e-08
446.45, -2.925e-08
448.45, -2.929e-08
450.45, -3.157e-08
452.45, -3.17e-08
454.45, -3.029e-08
456.46, -3.051e-08
458.46, -2.988e-08
460.46, -2.81e-08
462.46, -3.042e-08
464.46, -3.125e-08
466.47, -3.179e-08
468.47, -3.146e-08
470.47, -2.935e-08
472.47, -3.167e-08
474.47, -3.26e-08
476.48, -3.313e-08
478.48, -3.294e-08
480.48, -3.583e-08
482.48, -3.427e-08
484.48, -3.074e-08
486.49, -3.408e-08
488.49, -3.358e-08
490.49, -3.688e-08
492.49, -3.754e-08
494.49, -3.133e-08
496.5, -3.094e-08
498.5, -2.755e-08
500.5, -2.978e-08
502.5, -3.323e-08
504.5, -2.917e-08
506.51, -3.142e-08
508.51, -3.208e-08
510.51, -3.23e-08
512.51, -3.448e-08
514.51, -3.02e-08
516.52, -3.27e-08
518.52, -3.245e-08
520.52, -3.156e-08
522.52, -3.016e-08
524.52, -2.871e-08
526.53, -2.997e-08
528.53, -3.155e-08
530.53, -3.006e-08
532.53, -3.23e-08
534.53, -2.374e-08
536.54, -2.958e-08
538.54, -2.869e-08
540.54, -2.862e-08
542.54, -2.754e-08
544.54, -2.852e-08
546.55, -2.754e-08
548.55, -2.734e-08
550.55, -2.907e-08
552.55, -3.298e-08
554.55, -3.389e-08
556.56, -3.091e-08
558.56, -2.954e-08
560.56, -2.802e-08
562.56, -2.782e-08
564.56, -2.722e-08
566.57, -2.982e-08
568.57, -3.031e-08
570.57, -3.213e-08
572.57, -3.377e-08
574.57, -2.958e-08
576.58, -3.23e-08
578.58, -3.491e-08
580.58, -3.549e-08
582.58, -3.249e-08
584.58, -3.308e-08
586.59, -3.09e-08
588.59, -2.761e-08
590.59, -2.739e-08
592.59, -2.803e-08
594.59, -2.684e-08
596.6, -3.191e-08
598.6, -2.772e-08
600.6, -2.521e-08
602.6, -3.028e-08
604.6, -2.617e-08
606.61, -2.921e-08
608.61, -3.137e-08
610.61, -3.08e-08
612.61, -2.846e-08
614.61, -2.998e-08
616.62, -2.867e-08
618.62, -3.035e-08
620.62, -2.684e-08
622.62, -3.224e-08
624.62, -2.801e-08
626.63, -2.654e-08
628.63, -2.992e-08
630.63, -2.758e-08
632.63, -2.482e-08
634.63, -2.932e-08
636.64, -2.594e-08
638.64, -2.488e-08
640.64, -2.751e-08
642.64, -2.893e-08
644.64, -3.011e-08
646.65, -2.458e-08
648.65, -2.989e-08
650.65, -2.539e-08
652.65, -2.707e-08
654.65, -2.462e-08
656.66, -2.416e-08
658.66, -2.641e-08
660.66, -2.868e-08
662.66, -3.151e-08
664.66, -2.46e-08
666.67, -2.595e-08
668.67, -2.467e-08
670.67, -2.863e-08
672.67, -2.629e-08
674.67, -3.078e-08
676.68, -2.622e-08
678.68, -2.804e-08
680.68, -2.714e-08
682.68, -3.101e-08
684.68, -2.881e-08
686.69, -2.743e-08
688.69, -3.266e-08
690.69, -2.962e-08
692.69, -2.573e-08
