Time sep (ms?), Current (A)
0.0, -4.178e-08
2.002, -4.003e-08
4.004, -4.14e-08
6.006, -4.133e-08
8.008, -4.015e-08
10.01, -3.864e-08
12.012, -4.137e-08
14.014, -3.931e-08
16.016, -3.782e-08
18.018, -3.588e-08
20.02, -3.853e-08
22.022, -3.864e-08
24.024, -3.52e-08
26.026, -3.593e-08
28.028, -3.87e-08
30.03, -4.034e-08
32.032, -3.677e-08
34.034, -3.548e-08
36.036, -3.594e-08
38.038, -3.824e-08
40.04, -3.857e-08
42.042, -3.809e-08
44.044, -3.649e-08
46.046, -3.538e-08
48.048, -3.491e-08
50.05, -3.39e-08
52.052, -3.566e-08
54.054, -3.649e-08
56.056, -3.652e-08
58.058, -3.561e-08
60.06, -3.938e-08
62.062, -3.932e-08
64.064, -3.278e-08
66.066, -3.378e-08
68.068, -3.718e-08
70.07, -3.655e-08
72.072, -3.624e-08
74.074, -3.991e-08
76.076, -3.753e-08
78.078, -3.65e-08
80.08, -3.769e-08
82.082, -3.852e-08
84.084, -3.774e-08
86.086, -3.563e-08
88.088, -3.539e-08
90.09, -3.563e-08
92.092, -3.803e-08
94.094, -4.039e-08
96.096, -3.953e-08
98.098, -3.722e-08
100.1, -3.746e-08
102.1, -3.814e-08
104.1, -3.786e-08
106.11, -3.886e-08
108.11, -4.171e-08
110.11, -3.781e-08
112.11, -3.7e-08
114.11, -3.513e-08
116.12, -4.144e-08
118.12, -4.232e-08
120.12, -4.028e-08
122.12, -3.879e-08
124.12, -4.077e-08
126.13, -4.03e-08
128.13, -4.147e-08
130.13, -4.047e-08
132.13, -4.294e-08
134.13, -3.9e-08
136.14, -3.878e-08
138.14, -4.015e-08
140.14, -4.095e-08
142.14, -4.264e-08
144.14, -4.078e-08
146.15, -4.012e-08
148.15, -4.19e-08
150.15, -3.848e-08
152.15, -3.865e-08
154.15, -3.631e-08
156.16, -4.087e-08
158.16, -3.819e-08
160.16, -3.474e-08
162.16, -3.909e-08
164.16, -3.744e-08
166.17, -4.046e-08
168.17, -4.104e-08
170.17, -4.211e-08
172.17, -4.093e-08
174.17, -4.32e-08
176.18, -3.954e-08
178.18, -3.723e-08
180.18, -3.569e-08
182.18, -3.413e-08
184.18, -3.897e-08
186.19, -3.973e-08
188.19, -3.937e-08
190.19, -4.122e-08
192.19, -4.107e-08
194.19, -3.898e-08
196.2, -3.895e-08
198.2, -4.139e-08
200.2, -4.396e-08
202.2, -4.239e-08
204.2, -4.24e-08
206.21, -3.779e-08
208.21, -3.983e-08
210.21, -4.274e-08
212.21, -4.512e-08
214.21, -4.342e-08
216.22, -3.855e-08
218.22, -4.175e-08
220.22, -3.82e-08
222.22, -4.031e-08
224.22, -4.218e-08
226.23, -3.874e-08
228.23, -4.068e-08
230.23, -4.258e-08
232.23, -4.035e-08
234.23, -4.375e-08
236.24, -4.326e-08
238.24, -4.542e-08
240.24, -4.298e-08
242.24, -4.518e-08
244.24, -4.461e-08
246.25, -4.524e-08
248.25, -4.297e-08
250.25, -4.11e-08
252.25, -4.108e-08
254.25, -4.372e-08
256.26, -4.478e-08
258.26, -4.509e-08
260.26, -4.565e-08
262.26, -4.306e-08
264.26, -4.549e-08
266.27, -4.424e-08
268.27, -4.242e-08
270.27, -4.516e-08
272.27, -4.618e-08
274.27, -3.991e-08
276.28, -4.19e-08
278.28, -4.522e-08
280.28, -4.624e-08
282.28, -4.358e-08
284.28, -4.626e-08
286.29, -4.678e-08
288.29, -4.543e-08
290.29, -4.5e-08
292.29, -4.739e-08
294.29, -4.56e-08
296.3, -4.253e-08
298.3, -4.397e-08
300.3, -4.329e-08
302.3, -4.333e-08
304.3, -4.148e-08
306.31, -4.312e-08
308.31, -3.98e-08
310.31, -4.146e-08
