Time sep (s?), Charge (C)
1.984375, 3.828309e-11
2.114258, 4.32057e-11
2.244141, 3.816317e-11
2.374023, 4.308581e-11
2.503906, 3.756277e-11
2.634766, 4.092448e-11
2.764648, 3.492147e-11
2.895508, 4.12849e-11
3.026367, -5.842443e-10
3.158203, -2.687746e-09
3.291016, -4.920541e-09
3.422852, -7.20261e-09
3.553711, -9.478841e-09
3.68457, -1.180018e-08
3.811523, -1.40846e-08
3.941406, -1.639347e-08
4.073242, -1.66373e-08
4.205078, -1.66351e-08
4.333984, -1.663861e-08
4.462891, -1.663593e-08
4.59375, -1.662994e-08
4.722656, -1.663969e-08
4.853516, -1.663179e-08
4.985352, -1.707094e-08
5.119141, -1.920461e-08
5.249023, -2.141765e-08
5.380859, -2.368991e-08
5.510742, -2.593663e-08
5.642578, -2.831484e-08
5.770508, -3.060204e-08
5.904297, -3.298911e-08
6.03125, -3.333595e-08
6.160156, -3.333514e-08
6.290039, -3.33356e-08
6.420898, -3.333588e-08
6.557617, -3.333248e-08
6.688477, -3.333472e-08
6.819336, -3.333056e-08
6.948242, -3.368278e-08
7.080078, -3.571547e-08
7.211914, -3.790549e-08
7.342773, -4.012231e-08
7.475586, -4.241864e-08
7.605469, -4.474597e-08
7.732422, -4.696332e-08
7.864258, -4.917864e-08
7.991211, -4.968509e-08
8.12207, -4.968943e-08
8.251953, -4.968308e-08
8.383789, -4.968548e-08
8.513672, -4.969118e-08
8.643555, -4.96883e-08
8.772461, -4.968125e-08
8.905273, -4.997429e-08
9.036133, -5.20346e-08
9.166992, -5.416424e-08
9.295898, -5.630693e-08
9.426758, -5.855805e-08
9.556641, -6.083214e-08
9.68457, -6.31021e-08
9.814453, -6.540389e-08
9.943359, -6.609018e-08
10.0752, -6.607868e-08
10.20312, -6.608624e-08
10.33398, -6.608148e-08
10.46484, -6.608116e-08
10.59668, -6.607798e-08
10.72949, -6.608375e-08
10.86328, -6.635804e-08
10.99512, -6.843359e-08
11.13281, -7.074697e-08
11.26562, -7.298475e-08
11.39551, -7.527155e-08
11.52539, -7.752219e-08
11.65723, -7.990235e-08
11.78906, -8.229332e-08
11.91797, -8.270305e-08
12.0498, -8.270928e-08
12.18262, -8.269679e-08
12.31348, -8.270663e-08
12.44629, -8.270351e-08
12.5752, -8.269997e-08
12.70801, -8.269782e-08
12.83887, -8.269933e-08
12.97168, -8.270121e-08
13.09961, -8.269895e-08
13.22949, -8.269622e-08
13.36133, -8.270509e-08
